material,B_T,U_m_s,Ha,Re,Rm,N,feedback_sheet_upper,classification
PbLi,5.05315693e+00,1.02582415e+00,5.46486866e+03,2.84951152e+05,5.15635456e-02,1.04806698e+02,2.60558688e-03,two-way-candidate
PbLi,5.24845551e+00,1.02582415e+00,5.67607941e+03,2.84951152e+05,5.15635456e-02,1.13064563e+02,2.70628975e-03,two-way-candidate
PbLi,5.45130215e+00,1.02582415e+00,5.89545321e+03,2.84951152e+05,5.15635456e-02,1.21973076e+02,2.81088467e-03,two-way-candidate
PbLi,5.66198857e+00,1.02582415e+00,6.12330555e+03,2.84951152e+05,5.15635456e-02,1.31583503e+02,2.91952206e-03,two-way-candidate
PbLi,5.88081777e+00,1.02582415e+00,6.35996411e+03,2.84951152e+05,5.15635456e-02,1.41951149e+02,3.03235815e-03,two-way-candidate
PbLi,6.10810447e+00,1.02582415e+00,6.60576925e+03,2.84951152e+05,5.15635456e-02,1.53135677e+02,3.14955523e-03,two-way-candidate
PbLi,6.34417553e+00,1.02582415e+00,6.86107447e+03,2.84951152e+05,5.15635456e-02,1.65201448e+02,3.27128184e-03,two-way-candidate
PbLi,6.58937046e+00,1.02582415e+00,7.12624694e+03,2.84951152e+05,5.15635456e-02,1.78217898e+02,3.39771304e-03,two-way-candidate
PbLi,6.84404189e+00,1.02582415e+00,7.40166801e+03,2.84951152e+05,5.15635456e-02,1.92259933e+02,3.52903066e-03,two-way-candidate
PbLi,7.10855606e+00,1.02582415e+00,7.68773378e+03,2.84951152e+05,5.15635456e-02,2.07408359e+02,3.66542355e-03,two-way-candidate
PbLi,7.38329340e+00,1.02582415e+00,7.98485566e+03,2.84951152e+05,5.15635456e-02,2.23750350e+02,3.80708786e-03,two-way-candidate
PbLi,7.66864902e+00,1.02582415e+00,8.29346094e+03,2.84951152e+05,5.15635456e-02,2.41379949e+02,3.95422733e-03,two-way-candidate
PbLi,7.96503329e+00,1.02582415e+00,8.61399346e+03,2.84951152e+05,5.15635456e-02,2.60398609e+02,4.10705357e-03,two-way-candidate
PbLi,8.27287247e+00,1.02582415e+00,8.94691419e+03,2.84951152e+05,5.15635456e-02,2.80915775e+02,4.26578637e-03,two-way-candidate
PbLi,8.59260927e+00,1.02582415e+00,9.29270191e+03,2.84951152e+05,5.15635456e-02,3.03049517e+02,4.43065400e-03,two-way-candidate
PbLi,8.92470352e+00,1.02582415e+00,9.65185392e+03,2.84951152e+05,5.15635456e-02,3.26927207e+02,4.60189357e-03,two-way-candidate
PbLi,9.26963282e+00,1.02582415e+00,1.00248867e+04,2.84951152e+05,5.15635456e-02,3.52686253e+02,4.77975135e-03,two-way-candidate
PbLi,9.62789324e+00,1.02582415e+00,1.04123368e+04,2.84951152e+05,5.15635456e-02,3.80474890e+02,4.96448312e-03,two-way-candidate
PbLi,1.00000000e+01,1.02582415e+00,1.08147614e+04,2.84951152e+05,5.15635456e-02,4.10453033e+02,5.15635456e-03,two-way-candidate
PbLi,5.00000000e-01,1.14656610e+00,5.40738070e+02,3.18490583e+05,5.76326982e-02,9.18073174e-01,2.88163491e-04,low
PbLi,5.19324412e-01,1.14656610e+00,5.61636961e+02,3.18490583e+05,5.76326982e-02,9.90409428e-01,2.99300671e-04,low
PbLi,5.39395691e-01,1.14656610e+00,5.83343570e+02,3.18490583e+05,5.76326982e-02,1.06844516e+00,3.10868291e-04,drag-important
PbLi,5.60242700e-01,1.14656610e+00,6.05889114e+02,3.18490583e+05,5.76326982e-02,1.15262943e+00,3.22882985e-04,drag-important
PbLi,5.81895423e-01,1.14656610e+00,6.29306016e+02,3.18490583e+05,5.76326982e-02,1.24344669e+00,3.35362033e-04,drag-important
PbLi,6.04384997e-01,1.14656610e+00,6.53627954e+02,3.18490583e+05,5.76326982e-02,1.34141957e+00,3.48323381e-04,drag-important
PbLi,6.27743767e-01,1.14656610e+00,6.78889906e+02,3.18490583e+05,5.76326982e-02,1.44711187e+00,3.61785670e-04,drag-important
PbLi,6.52005326e-01,1.14656610e+00,7.05128204e+02,3.18490583e+05,5.76326982e-02,1.56113182e+00,3.75768262e-04,drag-important
PbLi,6.77204565e-01,1.14656610e+00,7.32380580e+02,3.18490583e+05,5.76326982e-02,1.68413555e+00,3.90291263e-04,drag-important
PbLi,7.03377726e-01,1.14656610e+00,7.60686229e+02,3.18490583e+05,5.76326982e-02,1.81683092e+00,4.05375562e-04,drag-important
PbLi,7.30562449e-01,1.14656610e+00,7.90085858e+02,3.18490583e+05,5.76326982e-02,1.95998154e+00,4.21042851e-04,drag-important
PbLi,7.58797829e-01,1.14656610e+00,8.20621748e+02,3.18490583e+05,5.76326982e-02,2.11441119e+00,4.37315663e-04,drag-important
PbLi,7.88124474e-01,1.14656610e+00,8.52337814e+02,3.18490583e+05,5.76326982e-02,2.28100857e+00,4.54217399e-04,drag-important
PbLi,8.18584558e-01,1.14656610e+00,8.85279669e+02,3.18490583e+05,5.76326982e-02,2.46073238e+00,4.71772368e-04,drag-important
PbLi,8.50221890e-01,1.14656610e+00,9.19494688e+02,3.18490583e+05,5.76326982e-02,2.65461689e+00,4.90005816e-04,drag-important
PbLi,8.83081967e-01,1.14656610e+00,9.55032077e+02,3.18490583e+05,5.76326982e-02,2.86377782e+00,5.08943965e-04,drag-important
PbLi,9.17212047e-01,1.14656610e+00,9.91942945e+02,3.18490583e+05,5.76326982e-02,3.08941883e+00,5.28614051e-04,drag-important
PbLi,9.52661215e-01,1.14656610e+00,1.03028037e+03,3.18490583e+05,5.76326982e-02,3.33283841e+00,5.49044363e-04,drag-important
PbLi,9.89480451e-01,1.14656610e+00,1.07009950e+03,3.18490583e+05,5.76326982e-02,3.59543735e+00,5.70264282e-04,drag-important
PbLi,1.02772271e+00,1.14656610e+00,1.11145759e+03,3.18490583e+05,5.76326982e-02,3.87872683e+00,5.92304327e-04,drag-important
PbLi,1.06744298e+00,1.14656610e+00,1.15441412e+03,3.18490583e+05,5.76326982e-02,4.18433708e+00,6.15196193e-04,drag-important
PbLi,1.10869840e+00,1.14656610e+00,1.19903087e+03,3.18490583e+05,5.76326982e-02,4.51402678e+00,6.38972803e-04,drag-important
PbLi,1.15154829e+00,1.14656610e+00,1.24537200e+03,3.18490583e+05,5.76326982e-02,4.86969318e+00,6.63668351e-04,drag-important
PbLi,1.19605428e+00,1.14656610e+00,1.29350417e+03,3.18490583e+05,5.76326982e-02,5.25338304e+00,6.89318353e-04,drag-important
PbLi,1.24228037e+00,1.14656610e+00,1.34349658e+03,3.18490583e+05,5.76326982e-02,5.66730434e+00,7.15959697e-04,drag-important
PbLi,1.29029305e+00,1.14656610e+00,1.39542115e+03,3.18490583e+05,5.76326982e-02,6.11383908e+00,7.43630698e-04,drag-important
PbLi,1.34016136e+00,1.14656610e+00,1.44935253e+03,3.18490583e+05,5.76326982e-02,6.59555691e+00,7.72371151e-04,drag-important
PbLi,1.39195702e+00,1.14656610e+00,1.50536831e+03,3.18490583e+05,5.76326982e-02,7.11522995e+00,8.02222388e-04,drag-important
PbLi,1.44575452e+00,1.14656610e+00,1.56354902e+03,3.18490583e+05,5.76326982e-02,7.67584875e+00,8.33227341e-04,drag-important
PbLi,1.50163124e+00,1.14656610e+00,1.62397836e+03,3.18490583e+05,5.76326982e-02,8.28063948e+00,8.65430599e-04,drag-important
PbLi,1.55966752e+00,1.14656610e+00,1.68674321e+03,3.18490583e+05,5.76326982e-02,8.93308250e+00,8.98878474e-04,drag-important
PbLi,1.61994684e+00,1.14656610e+00,1.75193385e+03,3.18490583e+05,5.76326982e-02,9.63693242e+00,9.33619071e-04,drag-important
PbLi,1.68255588e+00,1.14656610e+00,1.81964404e+03,3.18490583e+05,5.76326982e-02,1.03962396e+01,9.69702351e-04,drag-important
PbLi,1.74758469e+00,1.14656610e+00,1.88997114e+03,3.18490583e+05,5.76326982e-02,1.12153737e+01,1.00718021e-03,two-way-candidate
PbLi,1.81512678e+00,1.14656610e+00,1.96301631e+03,3.18490583e+05,5.76326982e-02,1.20990485e+01,1.04610654e-03,two-way-candidate
PbLi,1.88527930e+00,1.14656610e+00,2.03888458e+03,3.18490583e+05,5.76326982e-02,1.30523493e+01,1.08653733e-03,two-way-candidate
PbLi,1.95814313e+00,1.14656610e+00,2.11768507e+03,3.18490583e+05,5.76326982e-02,1.40807619e+01,1.12853072e-03,two-way-candidate
PbLi,2.03382306e+00,1.14656610e+00,2.19953111e+03,3.18490583e+05,5.76326982e-02,1.51902046e+01,1.17214710e-03,two-way-candidate
PbLi,2.11242793e+00,1.14656610e+00,2.28454041e+03,3.18490583e+05,5.76326982e-02,1.63870618e+01,1.21744921e-03,two-way-candidate
PbLi,2.19407079e+00,1.14656610e+00,2.37283521e+03,3.18490583e+05,5.76326982e-02,1.76782210e+01,1.26450219e-03,two-way-candidate
PbLi,2.27886905e+00,1.14656610e+00,2.46454250e+03,3.18490583e+05,5.76326982e-02,1.90711125e+01,1.31337372e-03,two-way-candidate
PbLi,2.36694466e+00,1.14656610e+00,2.55979417e+03,3.18490583e+05,5.76326982e-02,2.05737518e+01,1.36413407e-03,two-way-candidate
PbLi,2.45842429e+00,1.14656610e+00,2.65872721e+03,3.18490583e+05,5.76326982e-02,2.21947861e+01,1.41685625e-03,two-way-candidate
PbLi,2.55343950e+00,1.14656610e+00,2.76148389e+03,3.18490583e+05,5.76326982e-02,2.39435440e+01,1.47161608e-03,two-way-candidate
PbLi,2.65212693e+00,1.14656610e+00,2.86821200e+03,3.18490583e+05,5.76326982e-02,2.58300889e+01,1.52849231e-03,two-way-candidate
PbLi,2.75462852e+00,1.14656610e+00,2.97906502e+03,3.18490583e+05,5.76326982e-02,2.78652773e+01,1.58756674e-03,two-way-candidate
PbLi,2.86109168e+00,1.14656610e+00,3.09420239e+03,3.18490583e+05,5.76326982e-02,3.00608210e+01,1.64892433e-03,two-way-candidate
PbLi,2.97166951e+00,1.14656610e+00,3.21378967e+03,3.18490583e+05,5.76326982e-02,3.24293546e+01,1.71265332e-03,two-way-candidate
PbLi,3.08652104e+00,1.14656610e+00,3.33799887e+03,3.18490583e+05,5.76326982e-02,3.49845082e+01,1.77884536e-03,two-way-candidate
PbLi,3.20581145e+00,1.14656610e+00,3.46700860e+03,3.18490583e+05,5.76326982e-02,3.77409860e+01,1.84759564e-03,two-way-candidate
PbLi,3.32971230e+00,1.14656610e+00,3.60100441e+03,3.18490583e+05,5.76326982e-02,4.07146504e+01,1.91900304e-03,two-way-candidate
PbLi,3.45840177e+00,1.14656610e+00,3.74017900e+03,3.18490583e+05,5.76326982e-02,4.39226139e+01,1.99317025e-03,two-way-candidate
PbLi,3.59206493e+00,1.14656610e+00,3.88473252e+03,3.18490583e+05,5.76326982e-02,4.73833374e+01,2.07020394e-03,two-way-candidate
PbLi,3.73089402e+00,1.14656610e+00,4.03487287e+03,3.18490583e+05,5.76326982e-02,5.11167360e+01,2.15021489e-03,two-way-candidate
PbLi,3.87508869e+00,1.14656610e+00,4.19081596e+03,3.18490583e+05,5.76326982e-02,5.51442943e+01,2.23331817e-03,two-way-candidate
PbLi,4.02485632e+00,1.14656610e+00,4.35278608e+03,3.18490583e+05,5.76326982e-02,5.94891894e+01,2.31963329e-03,two-way-candidate
PbLi,4.18041228e+00,1.14656610e+00,4.52101614e+03,3.18490583e+05,5.76326982e-02,6.41764248e+01,2.40928439e-03,two-way-candidate
PbLi,4.34198031e+00,1.14656610e+00,4.69574811e+03,3.18490583e+05,5.76326982e-02,6.92329740e+01,2.50240041e-03,two-way-candidate
PbLi,4.50979274e+00,1.14656610e+00,4.87723325e+03,3.18490583e+05,5.76326982e-02,7.46879357e+01,2.59911524e-03,two-way-candidate
PbLi,4.68409093e+00,1.14656610e+00,5.06573259e+03,3.18490583e+05,5.76326982e-02,8.05727013e+01,2.69956799e-03,two-way-candidate
PbLi,4.86512554e+00,1.14656610e+00,5.26151720e+03,3.18490583e+05,5.76326982e-02,8.69211357e+01,2.80390312e-03,two-way-candidate
PbLi,5.05315693e+00,1.14656610e+00,5.46486866e+03,3.18490583e+05,5.76326982e-02,9.37697721e+01,2.91227068e-03,two-way-candidate
PbLi,5.24845551e+00,1.14656610e+00,5.67607941e+03,3.18490583e+05,5.76326982e-02,1.01158022e+02,3.02482652e-03,two-way-candidate
PbLi,5.45130215e+00,1.14656610e+00,5.89545321e+03,3.18490583e+05,5.76326982e-02,1.09128402e+02,3.14173251e-03,two-way-candidate
PbLi,5.66198857e+00,1.14656610e+00,6.12330555e+03,3.18490583e+05,5.76326982e-02,1.17726780e+02,3.26315678e-03,two-way-candidate
PbLi,5.88081777e+00,1.14656610e+00,6.35996411e+03,3.18490583e+05,5.76326982e-02,1.27002636e+02,3.38927396e-03,two-way-candidate
PbLi,6.10810447e+00,1.14656610e+00,6.60576925e+03,3.18490583e+05,5.76326982e-02,1.37009349e+02,3.52026541e-03,two-way-candidate
PbLi,6.34417553e+00,1.14656610e+00,6.86107447e+03,3.18490583e+05,5.76326982e-02,1.47804505e+02,3.65631954e-03,two-way-candidate
PbLi,6.58937046e+00,1.14656610e+00,7.12624694e+03,3.18490583e+05,5.76326982e-02,1.59450226e+02,3.79763199e-03,two-way-candidate
PbLi,6.84404189e+00,1.14656610e+00,7.40166801e+03,3.18490583e+05,5.76326982e-02,1.72013529e+02,3.94440600e-03,two-way-candidate
PbLi,7.10855606e+00,1.14656610e+00,7.68773378e+03,3.18490583e+05,5.76326982e-02,1.85566713e+02,4.09685266e-03,two-way-candidate
PbLi,7.38329340e+00,1.14656610e+00,7.98485566e+03,3.18490583e+05,5.76326982e-02,2.00187771e+02,4.25519120e-03,two-way-candidate
PbLi,7.66864902e+00,1.14656610e+00,8.29346094e+03,3.18490583e+05,5.76326982e-02,2.15960842e+02,4.41964934e-03,two-way-candidate
PbLi,7.96503329e+00,1.14656610e+00,8.61399346e+03,3.18490583e+05,5.76326982e-02,2.32976695e+02,4.59046360e-03,two-way-candidate
PbLi,8.27287247e+00,1.14656610e+00,8.94691419e+03,3.18490583e+05,5.76326982e-02,2.51333250e+02,4.76787962e-03,two-way-candidate
PbLi,8.59260927e+00,1.14656610e+00,9.29270191e+03,3.18490583e+05,5.76326982e-02,2.71136144e+02,4.95215257e-03,two-way-candidate
PbLi,8.92470352e+00,1.14656610e+00,9.65185392e+03,3.18490583e+05,5.76326982e-02,2.92499336e+02,5.14354744e-03,two-way-candidate
PbLi,9.26963282e+00,1.14656610e+00,1.00248867e+04,3.18490583e+05,5.76326982e-02,3.15545763e+02,5.34233951e-03,two-way-candidate
PbLi,9.62789324e+00,1.14656610e+00,1.04123368e+04,3.18490583e+05,5.76326982e-02,3.40408049e+02,5.54881465e-03,two-way-candidate
PbLi,1.00000000e+01,1.14656610e+00,1.08147614e+04,3.18490583e+05,5.76326982e-02,3.67229270e+02,5.76326982e-03,two-way-candidate
PbLi,5.00000000e-01,1.28151967e+00,5.40738070e+02,3.55977686e+05,6.44162045e-02,8.21393228e-01,3.22081023e-04,low
PbLi,5.19324412e-01,1.28151967e+00,5.61636961e+02,3.55977686e+05,6.44162045e-02,8.86111935e-01,3.34529076e-04,low
PbLi,5.39395691e-01,1.28151967e+00,5.83343570e+02,3.55977686e+05,6.44162045e-02,9.55929919e-01,3.47458231e-04,low
PbLi,5.60242700e-01,1.28151967e+00,6.05889114e+02,3.55977686e+05,6.44162045e-02,1.03124896e+00,3.60887084e-04,drag-important
PbLi,5.81895423e-01,1.28151967e+00,6.29306016e+02,3.55977686e+05,6.44162045e-02,1.11250249e+00,3.74834945e-04,drag-important
PbLi,6.04384997e-01,1.28151967e+00,6.53627954e+02,3.55977686e+05,6.44162045e-02,1.20015810e+00,3.89321876e-04,drag-important
PbLi,6.27743767e-01,1.28151967e+00,6.78889906e+02,3.55977686e+05,6.44162045e-02,1.29472021e+00,4.04368709e-04,drag-important
PbLi,6.52005326e-01,1.28151967e+00,7.05128204e+02,3.55977686e+05,6.44162045e-02,1.39673300e+00,4.19997084e-04,drag-important
PbLi,6.77204565e-01,1.28151967e+00,7.32380580e+02,3.55977686e+05,6.44162045e-02,1.50678353e+00,4.36229478e-04,drag-important
PbLi,7.03377726e-01,1.28151967e+00,7.60686229e+02,3.55977686e+05,6.44162045e-02,1.62550508e+00,4.53089235e-04,drag-important
PbLi,7.30562449e-01,1.28151967e+00,7.90085858e+02,3.55977686e+05,6.44162045e-02,1.75358088e+00,4.70600601e-04,drag-important
PbLi,7.58797829e-01,1.28151967e+00,8.20621748e+02,3.55977686e+05,6.44162045e-02,1.89174794e+00,4.88788761e-04,drag-important
PbLi,7.88124474e-01,1.28151967e+00,8.52337814e+02,3.55977686e+05,6.44162045e-02,2.04080137e+00,5.07679873e-04,drag-important
PbLi,8.18584558e-01,1.28151967e+00,8.85279669e+02,3.55977686e+05,6.44162045e-02,2.20159893e+00,5.27301103e-04,drag-important
PbLi,8.50221890e-01,1.28151967e+00,9.19494688e+02,3.55977686e+05,6.44162045e-02,2.37506595e+00,5.47680671e-04,drag-important
PbLi,8.83081967e-01,1.28151967e+00,9.55032077e+02,3.55977686e+05,6.44162045e-02,2.56220068e+00,5.68847886e-04,drag-important
PbLi,9.17212047e-01,1.28151967e+00,9.91942945e+02,3.55977686e+05,6.44162045e-02,2.76408001e+00,5.90833188e-04,drag-important
PbLi,9.52661215e-01,1.28151967e+00,1.03028037e+03,3.55977686e+05,6.44162045e-02,2.98186569e+00,6.13668197e-04,drag-important
PbLi,9.89480451e-01,1.28151967e+00,1.07009950e+03,3.55977686e+05,6.44162045e-02,3.21681101e+00,6.37385751e-04,drag-important
PbLi,1.02772271e+00,1.28151967e+00,1.11145759e+03,3.55977686e+05,6.44162045e-02,3.47026799e+00,6.62019962e-04,drag-important
PbLi,1.06744298e+00,1.28151967e+00,1.15441412e+03,3.55977686e+05,6.44162045e-02,3.74369520e+00,6.87606255e-04,drag-important
PbLi,1.10869840e+00,1.28151967e+00,1.19903087e+03,3.55977686e+05,6.44162045e-02,4.03866612e+00,7.14181429e-04,drag-important
PbLi,1.15154829e+00,1.28151967e+00,1.24537200e+03,3.55977686e+05,6.44162045e-02,4.35687820e+00,7.41783702e-04,drag-important
PbLi,1.19605428e+00,1.28151967e+00,1.29350417e+03,3.55977686e+05,6.44162045e-02,4.70016266e+00,7.70452771e-04,drag-important
PbLi,1.24228037e+00,1.28151967e+00,1.34349658e+03,3.55977686e+05,6.44162045e-02,5.07049497e+00,8.00229865e-04,drag-important
PbLi,1.29029305e+00,1.28151967e+00,1.39542115e+03,3.55977686e+05,6.44162045e-02,5.47000627e+00,8.31157809e-04,drag-important
PbLi,1.34016136e+00,1.28151967e+00,1.44935253e+03,3.55977686e+05,6.44162045e-02,5.90099562e+00,8.63281082e-04,drag-important
PbLi,1.39195702e+00,1.28151967e+00,1.50536831e+03,3.55977686e+05,6.44162045e-02,6.36594322e+00,8.96645881e-04,drag-important
PbLi,1.44575452e+00,1.28151967e+00,1.56354902e+03,3.55977686e+05,6.44162045e-02,6.86752468e+00,9.31300191e-04,drag-important
PbLi,1.50163124e+00,1.28151967e+00,1.62397836e+03,3.55977686e+05,6.44162045e-02,7.40862644e+00,9.67293849e-04,drag-important
PbLi,1.55966752e+00,1.28151967e+00,1.68674321e+03,3.55977686e+05,6.44162045e-02,7.99236235e+00,1.00467862e-03,two-way-candidate
PbLi,1.61994684e+00,1.28151967e+00,1.75193385e+03,3.55977686e+05,6.44162045e-02,8.62209162e+00,1.04350827e-03,two-way-candidate
PbLi,1.68255588e+00,1.28151967e+00,1.81964404e+03,3.55977686e+05,6.44162045e-02,9.30143813e+00,1.08383864e-03,two-way-candidate
PbLi,1.74758469e+00,1.28151967e+00,1.88997114e+03,3.55977686e+05,6.44162045e-02,1.00343113e+01,1.12572773e-03,two-way-candidate
PbLi,1.81512678e+00,1.28151967e+00,1.96301631e+03,3.55977686e+05,6.44162045e-02,1.08249285e+01,1.16923578e-03,two-way-candidate
PbLi,1.88527930e+00,1.28151967e+00,2.03888458e+03,3.55977686e+05,6.44162045e-02,1.16778396e+01,1.21442537e-03,two-way-candidate
PbLi,1.95814313e+00,1.28151967e+00,2.11768507e+03,3.55977686e+05,6.44162045e-02,1.25979527e+01,1.26136148e-03,two-way-candidate
PbLi,2.03382306e+00,1.28151967e+00,2.19953111e+03,3.55977686e+05,6.44162045e-02,1.35905628e+01,1.31011162e-03,two-way-candidate
PbLi,2.11242793e+00,1.28151967e+00,2.28454041e+03,3.55977686e+05,6.44162045e-02,1.46613821e+01,1.36074590e-03,two-way-candidate
PbLi,2.19407079e+00,1.28151967e+00,2.37283521e+03,3.55977686e+05,6.44162045e-02,1.58165726e+01,1.41333713e-03,two-way-candidate
PbLi,2.27886905e+00,1.28151967e+00,2.46454250e+03,3.55977686e+05,6.44162045e-02,1.70627822e+01,1.46796094e-03,two-way-candidate
PbLi,2.36694466e+00,1.28151967e+00,2.55979417e+03,3.55977686e+05,6.44162045e-02,1.84071824e+01,1.52469591e-03,two-way-candidate
PbLi,2.45842429e+00,1.28151967e+00,2.65872721e+03,3.55977686e+05,6.44162045e-02,1.98575097e+01,1.58362362e-03,two-way-candidate
PbLi,2.55343950e+00,1.28151967e+00,2.76148389e+03,3.55977686e+05,6.44162045e-02,2.14221104e+01,1.64482881e-03,two-way-candidate
PbLi,2.65212693e+00,1.28151967e+00,2.86821200e+03,3.55977686e+05,6.44162045e-02,2.31099880e+01,1.70839951e-03,two-way-candidate
PbLi,2.75462852e+00,1.28151967e+00,2.97906502e+03,3.55977686e+05,6.44162045e-02,2.49308559e+01,1.77442714e-03,two-way-candidate
PbLi,2.86109168e+00,1.28151967e+00,3.09420239e+03,3.55977686e+05,6.44162045e-02,2.68951925e+01,1.84300667e-03,two-way-candidate
PbLi,2.97166951e+00,1.28151967e+00,3.21378967e+03,3.55977686e+05,6.44162045e-02,2.90143019e+01,1.91423671e-03,two-way-candidate
PbLi,3.08652104e+00,1.28151967e+00,3.33799887e+03,3.55977686e+05,6.44162045e-02,3.13003788e+01,1.98821971e-03,two-way-candidate
PbLi,3.20581145e+00,1.28151967e+00,3.46700860e+03,3.55977686e+05,6.44162045e-02,3.37665789e+01,2.06506206e-03,two-way-candidate
PbLi,3.32971230e+00,1.28151967e+00,3.60100441e+03,3.55977686e+05,6.44162045e-02,3.64270943e+01,2.14487429e-03,two-way-candidate
PbLi,3.45840177e+00,1.28151967e+00,3.74017900e+03,3.55977686e+05,6.44162045e-02,3.92972354e+01,2.22777116e-03,two-way-candidate
PbLi,3.59206493e+00,1.28151967e+00,3.88473252e+03,3.55977686e+05,6.44162045e-02,4.23935189e+01,2.31387189e-03,two-way-candidate
PbLi,3.73089402e+00,1.28151967e+00,4.03487287e+03,3.55977686e+05,6.44162045e-02,4.57337628e+01,2.40330032e-03,two-way-candidate
PbLi,3.87508869e+00,1.28151967e+00,4.19081596e+03,3.55977686e+05,6.44162045e-02,4.93371892e+01,2.49618506e-03,two-way-candidate
PbLi,4.02485632e+00,1.28151967e+00,4.35278608e+03,3.55977686e+05,6.44162045e-02,5.32245345e+01,2.59265968e-03,two-way-candidate
PbLi,4.18041228e+00,1.28151967e+00,4.52101614e+03,3.55977686e+05,6.44162045e-02,5.74181691e+01,2.69286293e-03,two-way-candidate
PbLi,4.34198031e+00,1.28151967e+00,4.69574811e+03,3.55977686e+05,6.44162045e-02,6.19422259e+01,2.79693891e-03,two-way-candidate
PbLi,4.50979274e+00,1.28151967e+00,4.87723325e+03,3.55977686e+05,6.44162045e-02,6.68227395e+01,2.90503732e-03,two-way-candidate
PbLi,4.68409093e+00,1.28151967e+00,5.06573259e+03,3.55977686e+05,6.44162045e-02,7.20877955e+01,3.01731360e-03,two-way-candidate
PbLi,4.86512554e+00,1.28151967e+00,5.26151720e+03,3.55977686e+05,6.44162045e-02,7.77676925e+01,3.13392922e-03,two-way-candidate
PbLi,5.05315693e+00,1.28151967e+00,5.46486866e+03,3.55977686e+05,6.44162045e-02,8.38951164e+01,3.25505190e-03,two-way-candidate
PbLi,5.24845551e+00,1.28151967e+00,5.67607941e+03,3.55977686e+05,6.44162045e-02,9.05053285e+01,3.38085583e-03,two-way-candidate
PbLi,5.45130215e+00,1.28151967e+00,5.89545321e+03,3.55977686e+05,6.44162045e-02,9.76363684e+01,3.51152194e-03,two-way-candidate
PbLi,5.66198857e+00,1.28151967e+00,6.12330555e+03,3.55977686e+05,6.44162045e-02,1.05329273e+02,3.64723814e-03,two-way-candidate
PbLi,5.88081777e+00,1.28151967e+00,6.35996411e+03,3.55977686e+05,6.44162045e-02,1.13628312e+02,3.78819960e-03,two-way-candidate
PbLi,6.10810447e+00,1.28151967e+00,6.60576925e+03,3.55977686e+05,6.44162045e-02,1.22581243e+02,3.93460907e-03,two-way-candidate
PbLi,6.34417553e+00,1.28151967e+00,6.86107447e+03,3.55977686e+05,6.44162045e-02,1.32239589e+02,4.08667709e-03,two-way-candidate
PbLi,6.58937046e+00,1.28151967e+00,7.12624694e+03,3.55977686e+05,6.44162045e-02,1.42658929e+02,4.24462235e-03,two-way-candidate
PbLi,6.84404189e+00,1.28151967e+00,7.40166801e+03,3.55977686e+05,6.44162045e-02,1.53899223e+02,4.40867202e-03,two-way-candidate
PbLi,7.10855606e+00,1.28151967e+00,7.68773378e+03,3.55977686e+05,6.44162045e-02,1.66025155e+02,4.57906201e-03,two-way-candidate
