material,electron_density,electron_temperature_ev,heat_flux,surface_delta_t,surface_temperature_gradient,marangoni_shear,surface_velocity,mean_velocity
Li,7.692649574879161e+18,2.101531698522466,181285.4919642102,1.9962892093579743,99.81446046789871,-0.009981446046789872,-0.044361982430177214,-0.022180991215088607
Li,8.154407395185187e+18,2.101531698522466,192167.3074957352,2.116118163613707,105.80590818068536,-0.010580590818068537,-0.04702484808030461,-0.023512424040152306
Li,8.643882620598297e+18,2.101531698522466,203702.3132410999,2.2431399525602815,112.15699762801407,-0.011215699762801408,-0.04984755450133959,-0.024923777250669795
Li,9.162739011886769e+18,2.101531698522466,215929.7174973224,2.3777863322053423,118.88931661026712,-0.011888931661026713,-0.052839696271229836,-0.026419848135614918
Li,9.712740198471207e+18,2.101531698522466,228891.08207272948,2.5205149750773717,126.02574875386858,-0.012602574875386859,-0.05601144389060826,-0.02800572194530413
Li,1.0295755673125085e+19,2.101531698522466,242630.46355846888,2.6718110258868273,133.59055129434137,-0.013359055129434137,-0.05937357835304061,-0.029686789176520303
Li,1.0913767146512693e+19,2.101531698522466,257194.56307997336,2.832188750567272,141.6094375283636,-0.014160943752836361,-0.06293752779038383,-0.03146876389519192
Li,1.1568875283162786e+19,2.101531698522466,272632.88503736403,3.002193284301376,150.1096642150688,-0.01501096642150688,-0.06671540631780835,-0.03335770315890418
Li,1.2263306841775593e+19,2.101531698522466,288997.90537440096,3.1824024844738874,159.12012422369438,-0.015912012422369438,-0.07072005521053083,-0.035360027605265416
Li,1.2999422244132422e+19,2.101531698522466,306345.2499479104,3.3734288948495634,168.67144474247817,-0.01686714447424782,-0.07496508655221253,-0.03748254327610626
Li,1.377972359833554e+19,2.101531698522466,324733.88360399037,3.575921827652573,178.79609138262865,-0.017879609138262864,-0.07946492950339051,-0.03973246475169526
Li,1.460686320364986e+19,2.101531698522466,344226.31060367526,3.7905695706244775,189.52847853122387,-0.018952847853122387,-0.0842348793472106,-0.0421174396736053
Li,1.548365256585496e+19,2.101531698522466,364888.78707932244,4.018101726562751,200.90508632813754,-0.020090508632813756,-0.08929114947917226,-0.04464557473958613
Li,1.6413071953751267e+19,2.101531698522466,386791.54624387255,4.259291693292081,212.96458466460405,-0.021296458466460406,-0.09465092651760182,-0.04732546325880091
Li,1.7398280529303622e+19,2.101531698522466,410009.0371184874,4.514959292498039,225.74796462490195,-0.022574796462490197,-0.10033242872217865,-0.050166214361089326
Li,1.8442627085855328e+19,2.101531698522466,434620.17759001727,4.7859735563587575,239.2986778179379,-0.02392986778179379,-0.10635496791908351,-0.053177483959541756
Li,1.9549661430912594e+19,2.101531698522466,460708.62265845604,5.0732556814464855,253.66278407232429,-0.02536627840723243,-0.11273901514325525,-0.056369507571627626
Li,2.0723146452190294e+19,2.101531698522466,488363.0487861795,5.377782159939649,268.88910799698243,-0.026888910799698244,-0.11950627022088109,-0.059753135110440544
Li,2.1967070907932353e+19,2.101531698522466,517677.455315487,5.700588098788537,285.02940493942685,-0.028502940493942686,-0.12667973552863415,-0.06333986776431708
Li,2.3285662984981967e+19,2.101531698522466,548751.483978986,6.04277073811673,302.13853690583653,-0.030213853690583655,-0.1342837941803718,-0.0671418970901859
Li,2.468340467068651e+19,2.101531698522466,581690.7575888609,6.405493180817578,320.2746590408789,-0.032027465904087886,-0.1423442929070573,-0.07117214645352865
Li,2.6165046987488236e+19,2.101531698522466,616607.2390562509,6.789988346022851,339.49941730114256,-0.03394994173011426,-0.15088862991161892,-0.07544431495580946
Li,2.773562614198418e+19,2.101531698522466,653619.6119610706,7.197563159881712,359.8781579940856,-0.03598781579940856,-0.15994584799737138,-0.07997292399868569
Li,2.9400480643347137e+19,2.101531698522466,692853.6839658589,7.629602997894758,381.4801498947379,-0.038148014989473795,-0.1695467332865502,-0.0847733666432751
Li,3.1165269449294365e+19,2.101531698522466,734442.8144448852,8.087576393902928,404.37881969514643,-0.040437881969514644,-0.17972391986450953,-0.08986195993225476
Li,3.303599120128346e+19,2.101531698522466,778528.3677820549,8.573040031737454,428.6520015868727,-0.04286520015868727,-0.19051200070527677,-0.09525600035263838
Li,3.50190046143172e+19,2.101531698522466,825260.1938784096,9.087644036497878,454.38220182489385,-0.045438220182489386,-0.2019476452555084,-0.1009738226277542
Li,3.712105009066372e+19,2.101531698522466,874797.1375024935,9.633137583443466,481.65687917217326,-0.04816568791721733,-0.21406972407652147,-0.10703486203826074
Li,3.934927263095861e+19,2.101531698522466,927307.5782149116,10.21137484356314,510.56874217815704,-0.051056874217815705,-0.22691944096806982,-0.11345972048403491
Li,4.171124612056533e+19,2.101531698522466,982970.0027023163,10.824321286033264,541.2160643016632,-0.05412160643016632,-0.24054047302296144,-0.12027023651148072
Li,4.421499907374468e+19,2.101531698522466,1041973.6114662178,11.474060358985723,573.7030179492862,-0.05737030179492862,-0.2549791190885717,-0.12748955954428584
Li,4.6869041923142115e+19,2.101531698522466,1104518.9619288594,12.162800571295342,608.1400285647671,-0.060814002856476715,-0.2702844571398965,-0.13514222856994826
Li,4.9682395947343675e+19,2.101531698522466,1170818.6501419262,12.892882999456075,644.6441499728038,-0.06446441499728038,-0.2865085110990239,-0.14325425554951196
Li,5.266462393484259e+19,2.101531698522466,1241098.033415624,13.666789245066255,683.3394622533127,-0.06833394622533127,-0.30370642766813905,-0.15185321383406952
Li,5.582586268862678e+19,2.101531698522466,1315595.9963239492,14.487149869966126,724.3574934983063,-0.07243574934983063,-0.32193666377702507,-0.16096833188851253
Li,5.917685748188806e+19,2.101531698522466,1394565.76269023,15.356753337703356,767.8376668851678,-0.07678376668851677,-0.3412611852822968,-0.1706305926411484
Li,6.272899858196231e+19,2.101531698522466,1478275.7563127286,16.278555491716926,813.9277745858462,-0.08139277745858463,-0.3617456775937095,-0.18087283879685476
Li,6.649435996665032e+19,2.101531698522466,1567010.513356036,17.255689602457167,862.7844801228583,-0.08627844801228583,-0.3834597689434926,-0.1917298844717463
Li,7.048574036451889e+19,2.101531698522466,1661071.649509541,18.291477017592758,914.5738508796379,-0.09145738508796379,-0.4064772670576169,-0.20323863352880844
Li,7.471670675868067e+19,2.101531698522466,1760778.8852003997,19.38943845150535,969.4719225752674,-0.09694719225752675,-0.4308764100334523,-0.21543820501672614
Li,7.920164050192541e+19,2.101531698522466,1866471.1323457896,20.553305952445758,1027.6652976222879,-0.10276652976222879,-0.45674013227657245,-0.22837006613828623
Li,8.395578619995103e+19,2.101531698522466,1978507.6463383886,21.787035588028868,1089.3517794014433,-0.10893517794014433,-0.4841563464006415,-0.24207817320032074
Li,8.899530352885224e+19,2.101531698522466,2097269.2471807576,23.094820892186053,1154.7410446093027,-0.11547410446093027,-0.513218242048579,-0.2566091210242895
Li,9.433732216299774e+19,2.101531698522466,2223159.6139193536,24.481107119282438,1224.0553559641219,-0.1224055355964122,-0.5440246026507208,-0.2720123013253604
Li,1e+20,2.101531698522466,2356606.656778044,25.950606353849583,1297.5303176924792,-0.12975303176924793,-0.5766801411966574,-0.2883400705983287
Li,1e+18,2.2082177399473606,25383.179692971553,0.279515846366114,13.975792318305698,-0.0013975792318305699,-0.006211463252580311,-0.0031057316262901556
Li,1.0600258488068824e+18,2.2082177399473606,26906.826599459793,0.29629402229921414,14.814701114960707,-0.0014814701114960708,-0.006584311606649204,-0.003292155803324602
Li,1.1236548001387516e+18,2.2082177399473606,28521.931704791965,0.3140793224841298,15.70396612420649,-0.001570396612420649,-0.00697954049964733,-0.003489770249823665
Li,1.191103133283008e+18,2.2082177399473606,30233.984864984042,0.33293220040893035,16.646610020446516,-0.0016646610020446518,-0.007398493342420675,-0.0036992466712103375
Li,1.2626001098748577e+18,2.2082177399473606,32048.805469319137,0.35291673833361936,17.645836916680967,-0.0017645836916680968,-0.007842594185191542,-0.003921297092595771
Li,1.3383887531737592e+18,2.2082177399473606,33972.56222086168,0.37410086511025126,18.705043255512564,-0.0018705043255512566,-0.008313352558005586,-0.004156676279002793
Li,1.418726674116599e+18,2.2082177399473606,36011.79410431352,0.3965565870778831,19.827829353894156,-0.001982782935389416,-0.008812368601730739,-0.0044061843008653696
Li,1.5038869469554132e+18,2.2082177399473606,38173.43261248364,0.42036023281719354,21.018011640859676,-0.002101801164085968,-0.009341338507048746,-0.004670669253524373
Li,1.5941590374560028e+18,2.2082177399473606,40464.825306920284,0.4455927125967042,22.27963562983521,-0.002227963562983521,-0.00990206027992676,-0.00495103013996338
Li,1.689849786812462e+18,2.2082177399473606,42893.760792790395,0.47233979339248267,23.616989669624132,-0.0023616989669624135,-0.010496439853166284,-0.005248219926583142
Li,1.7912844546220096e+18,2.2082177399473606,45468.49519289702,0.5006923904161339,25.034619520806693,-0.0025034619520806693,-0.011126497564802974,-0.005563248782401487
Li,1.898807824465269e+18,2.2082177399473606,48197.78021082231,0.5307468761420092,26.53734380710046,-0.002653734380710046,-0.011794375025377982,-0.005897187512688991
Li,2.0127853758499466e+18,2.2082177399473606,51090.89287858448,0.5626054078840346,28.130270394201727,-0.002813027039420173,-0.012502342397422992,-0.006251171198711496
Li,2.133604526501402e+18,2.2082177399473606,54157.66708992257,0.5963762750356113,29.818813751780564,-0.0029818813751780566,-0.013252806111902474,-0.006626403055951237
Li,2.2616759492228552e+18,2.2082177399473606,57408.52702639574,0.6321742671529106,31.608713357645527,-0.003160871335764553,-0.014048317047842459,-0.007024158523921229
Li,2.3974349678010685e+18,2.2082177399473606,60854.52258990799,0.6701210641326328,33.50605320663164,-0.0033506053206631644,-0.014891579202947399,-0.007445789601473699
Li,2.541343036702629e+18,2.2082177399473606,64507.366962104825,0.7103456498105655,35.517282490528274,-0.0035517282490528275,-0.015785458884679235,-0.007892729442339617
Li,2.693889309590164e+18,2.2082177399473606,68379.4764183022,0.7529847503867211,37.649237519336054,-0.0037649237519336055,-0.016732994453038247,-0.008366497226519123
Li,2.8555923019901005e+18,2.2082177399473606,72484.01253128101,0.7981832991673227,39.909164958366134,-0.003990916495836614,-0.01773740664816273,-0.008868703324081365
Li,3.0270016537634555e+18,2.2082177399473606,76834.92690839984,0.8460949292033189,42.304746460165944,-0.004230474646016595,-0.018802109537851535,-0.009401054768925768
Li,3.208699997370444e+18,2.2082177399473606,81447.00861409133,0.8968824954999474,44.84412477499737,-0.004484412477499737,-0.019930722122221054,-0.009965361061110527
Li,3.401304938279246e+18,2.2082177399473606,86335.93443893362,0.9507186285723666,47.535931428618326,-0.004753593142861833,-0.02112708063494148,-0.01056354031747074
Li,3.6054711542504986e+18,2.2082177399473606,91518.32218616594,1.0077863212289377,50.389316061446884,-0.005038931606144688,-0.022395251582865282,-0.011197625791432641
Li,3.821892620633115e+18,2.2082177399473606,97011.7871567723,1.0682795505766705,53.41397752883352,-0.005341397752883352,-0.023739545568370456,-0.011869772784185228
Li,4.051304969235378e+18,2.2082177399473606,102835.00202513018,1.1324039373630699,56.62019686815349,-0.005662019686815349,-0.025164531941401554,-0.012582265970700777
Li,4.294487988789272e+18,2.2082177399473606,109007.7603087461,1.2003774448955442,60.01887224477721,-0.006001887224477721,-0.026675054331012093,-0.013337527165506046
Li,4.5522682755073096e+18,2.2082177399473606,115551.04364781578,1.272431119914036,63.6215559957018,-0.00636215559957018,-0.028276247109200802,-0.014138123554600401
Li,4.825522042741279e+18,2.2082177399473606,122487.09312329705,1.348809877935168,67.4404938967584,-0.00674404938967584,-0.029973552843003737,-0.014986776421501868
Li,5.115178099293145e+18,2.2082177399473606,129839.48485591059,1.4297733357373337,71.48866678686669,-0.007148866678686669,-0.03177274079416297,-0.015886370397081486
Li,5.422221006501592e+18,2.2082177399473606,137633.210143035,1.515596693816415,75.77983469082075,-0.007577983469082075,-0.03367992652925367,-0.016839963264626834
Li,5.747694424835359e+18,2.2082177399473606,145894.7604058867,1.6065716718116498,80.3285835905825,-0.00803285835905825,-0.035701592706925564,-0.017850796353462782
Li,6.092704661368687e+18,2.2082177399473606,154652.21723572677,1.7030075000812364,85.15037500406181,-0.008515037500406181,-0.037844611112916364,-0.018922305556458182
Li,6.458424430196991e+18,2.2082177399473606,163935.34784516765,1.8052319707980997,90.26159853990498,-0.009026159853990499,-0.040116266017735554,-0.020058133008867777
Li,6.846096838574672e+18,2.2082177399473606,173775.70624902536,1.9135925521385766,95.67962760692883,-0.009567962760692883,-0.042524278936412814,-0.021262139468206407
Li,7.257039612324231e+18,2.2082177399473606,184206.74051863857,2.0284575693512235,101.42287846756118,-0.010142287846756118,-0.04507683487447164,-0.02253841743723582
Li,7.692649574879161e+18,2.2082177399473606,195263.906474219,2.150217456720276,107.51087283601379,-0.01075108728360138,-0.04778261014933947,-0.023891305074669734
Li,8.154407395185187e+18,2.2082177399473606,206984.78820168166,2.279286084679286,113.96430423396431,-0.011396430423396432,-0.05065080188176192,-0.02532540094088096
Li,8.643882620598297e+18,2.2082177399473606,219409.22580360045,2.4161021665858766,120.80510832929383,-0.012080510832929384,-0.053691159257463934,-0.026845579628731967
Li,9.162739011886769e+18,2.2082177399473606,232579.45081852248,2.5611307499393416,128.05653749696708,-0.01280565374969671,-0.056914016665318715,-0.028457008332659357
Li,9.712740198471207e+18,2.2082177399473606,246540.22976894284,2.7148647971098576,135.74323985549287,-0.013574323985549287,-0.06033032882466351,-0.030165164412331753
Li,1.0295755673125085e+19,2.2082177399473606,261339.01632586532,2.8778268609522772,143.89134304761387,-0.014389134304761388,-0.06395170802116172,-0.03197585401058086
Li,1.0913767146512693e+19,2.2082177399473606,277026.1126071811,3.050570861000184,152.5285430500092,-0.015252854305000922,-0.06779046357778187,-0.03389523178889094
Li,1.1568875283162786e+19,2.2082177399473606,293654.84015809814,3.2336839662772627,161.68419831386313,-0.016168419831386314,-0.0718596436950503,-0.03592982184752515
Li,1.2263306841775593e+19,2.2082177399473606,311281.7211948373,3.427788591126261,171.38942955631305,-0.017138942955631304,-0.0761730798028058,-0.0380865399014029
Li,1.2999422244132422e+19,2.2082177399473606,329966.6707276248,3.6335445108391626,181.67722554195814,-0.018167722554195815,-0.08074543357420362,-0.04037271678710181
Li,1.377972359833554e+19,2.2082177399473606,349773.2002160315,3.8516511042798713,192.58255521399357,-0.01925825552139936,-0.08559224676177493,-0.042796123380887466
Li,1.460686320364986e+19,2.2082177399473606,370768.63344889856,4.082849731122239,204.14248655611192,-0.020414248655611193,-0.09072999402493863,-0.045364997012469314
Li,1.548365256585496e+19,2.2082177399473606,393024.3353826364,4.327926251783801,216.39631258919002,-0.021639631258919004,-0.09617613892852891,-0.04808806946426446
Li,1.6413071953751267e+19,2.2082177399473606,416615.95471574005,4.587713698620713,229.38568493103566,-0.022938568493103568,-0.10194919330268253,-0.05097459665134126
Li,1.7398280529303622e+19,2.2082177399473606,441623.6810240421,4.8630951074633835,243.15475537316917,-0.024315475537316916,-0.10806878016585297,-0.05403439008292649
Li,1.8442627085855328e+19,2.2082177399473606,468132.51733073016,5.155006519117471,257.75032595587356,-0.025775032595587357,-0.11455570042483271,-0.057277850212416354
Li,1.9549661430912594e+19,2.2082177399473606,496232.5690376098,5.464440161032509,273.22200805162544,-0.027322200805162546,-0.12143200357850022,-0.06071600178925011
Li,2.0723146452190294e+19,2.2082177399473606,526019.3501997121,5.792447819952901,289.6223909976451,-0.02896223909976451,-0.12872106266562006,-0.06436053133281003
Li,2.1967070907932353e+19,2.2082177399473606,557594.1081842947,6.140144417015152,307.00722085075756,-0.03070072208507576,-0.13644765371144782,-0.06822382685572391
Li,2.3285662984981967e+19,2.2082177399473606,591064.1678177736,6.508711797443327,325.43558987216636,-0.032543558987216635,-0.14463803994318505,-0.07231901997159253
Li,2.468340467068651e+19,2.2082177399473606,626543.2961903691,6.899402747724231,344.97013738621155,-0.03449701373862116,-0.1533200610605385,-0.07666003053026925
Li,2.6165046987488236e+19,2.2082177399473606,664152.0893584578,7.313545253916915,365.67726269584574,-0.03656772626958458,-0.16252322786482035,-0.08126161393241017
Li,2.773562614198418e+19,2.2082177399473606,704018.3822590638,7.752547015570825,387.62735077854126,-0.038762735077854125,-0.17227882256824056,-0.08613941128412028
Li,2.9400480643347137e+19,2.2082177399473606,746277.6832298122,8.217900230595726,410.8950115297863,-0.04108950115297863,-0.18262000512434948,-0.09131000256217474
Li,3.1165269449294365e+19,2.2082177399473606,791073.6346113154,8.71118666734751,435.55933336737553,-0.04355593333673755,-0.1935819259410558,-0.0967909629705279
Li,3.303599120128346e+19,2.2082177399473606,838558.5009976052,9.23408304117024,461.704152058512,-0.046170415205851204,-0.2052018453593387,-0.10260092267966935
Li,3.50190046143172e+19,2.2082177399473606,888893.6867942134,9.788366713669722,489.41833568348613,-0.048941833568348615,-0.21751926030377164,-0.10875963015188582
Li,3.712105009066372e+19,2.2082177399473606,942250.2848431151,10.375921734090783,518.7960867045391,-0.051879608670453915,-0.23057603853535075,-0.11528801926767537
Li,3.934927263095861e+19,2.2082177399473606,998809.65797935,10.99874524333336,549.937262166668,-0.0549937262166668,-0.24441656096296357,-0.12220828048148179
Li,4.171124612056533e+19,2.2082177399473606,1058764.0554960724,11.658954262375108,582.9477131187554,-0.05829477131187554,-0.25908787249722465,-0.12954393624861232
Li,4.421499907374468e+19,2.2082177399473606,1122317.2666134322,12.358792888174692,617.9396444087346,-0.06179396444087346,-0.2746398419594376,-0.1373199209797188
Li,4.6869041923142115e+19,2.2082177399473606,1189685.3131725334,13.100639921515949,655.0319960757975,-0.06550319960757975,-0.2911253315892433,-0.14556266579462165
Li,4.9682395947343675e+19,2.2082177399473606,1261097.1839087862,13.88701695271816,694.3508476359079,-0.0694350847635908,-0.30860037672707025,-0.15430018836353512
Li,5.266462393484259e+19,2.2082177399473606,1336795.6128008803,14.720596932700635,736.0298466350317,-0.07360298466350318,-0.32712437628223634,-0.16356218814111817
Li,5.582586268862678e+19,2.2082177399473606,1417037.9041405695,15.604213258529976,780.2106629264988,-0.07802106629264989,-0.34676029463399954,-0.17338014731699977
Li,5.917685748188806e+19,2.2082177399473606,1502096.807128133,16.54086940433685,827.0434702168425,-0.08270434702168425,-0.36757487565193003,-0.18378743782596502
Li,6.272899858196231e+19,2.2082177399473606,1592261.442966107,17.53374913033596,876.687456516798,-0.0876687456516798,-0.38963886956302135,-0.19481943478151068
Li,6.649435996665032e+19,2.2082177399473606,1687838.287602619,18.58622730465131,929.3113652325654,-0.09293113652325655,-0.41302727343669576,-0.20651363671834788
Li,7.048574036451889e+19,2.2082177399473606,1789152.2134647213,19.70188137473066,985.094068736533,-0.09850940687365331,-0.43781958610512584,-0.21890979305256292
Li,7.471670675868067e+19,2.2082177399473606,1896547.5937226533,20.884503527341376,1044.2251763670688,-0.10442251763670689,-0.464100078385364,-0.232050039192682
Li,7.920164050192541e+19,2.2082177399473606,2010389.4728385063,22.138113578480375,1106.9056789240187,-0.11069056789240188,-0.49195807952178616,-0.24597903976089308
Li,8.395578619995103e+19,2.2082177399473606,2131064.8073780583,23.46697263701182,1173.3486318505911,-0.11733486318505912,-0.521488280822485,-0.2607441404112425
Li,8.899530352885224e+19,2.2082177399473606,2258983.7813034016,24.875597588476342,1243.7798794238172,-0.12437798794238172,-0.5527910575216965,-0.2763955287608483
Li,9.433732216299774e+19,2.2082177399473606,2394581.2002171194,26.368776448303073,1318.4388224151537,-0.1318438822415154,-0.5859728099622906,-0.2929864049811453
Li,1e+20,2.2082177399473606,2538317.9692971553,27.951584636611397,1397.5792318305698,-0.139757923183057,-0.6211463252580312,-0.3105731626290156
Li,1e+18,2.3203197888695093,27340.40530151855,0.30106852727999994,15.053426363999996,-0.0015053426363999998,-0.006690411717333333,-0.0033452058586666664
Li,1.0600258488068824e+18,2.3203197888695093,28981.53633646639,0.31914042117902003,15.957021058951002,-0.0015957021058951003,-0.007092009359533779,-0.0035460046797668896
Li,1.1236548001387516e+18,2.3203197888695093,30721.177654790295,0.33829709584887674,16.914854792443837,-0.0016914854792443837,-0.007517713241086151,-0.0037588566205430753
Li,1.191103133283008e+18,2.3203197888695093,32565.242419866114,0.3586036661761088,17.93018330880544,-0.001793018330880544,-0.007968970359469085,-0.003984485179734543
Li,1.2626001098748577e+18,2.3203197888695093,34519.99873772046,0.38012915562358957,19.006457781179478,-0.001900645778117948,-0.008447314569413103,-0.004223657284706551
Li,1.3383887531737592e+18,2.3203197888695093,36592.090962764654,0.40294673084613913,20.147336542306956,-0.0020147336542306955,-0.00895437179658087,-0.004477185898290435
Li,1.418726674116599e+18,2.3203197888695093,38788.56228242325,0.42713395038913693,21.356697519456844,-0.0021356697519456847,-0.009491865564203044,-0.004745932782101522
Li,1.5038869469554132e+18,2.3203197888695093,41116.87865742433,0.4527730283154817,22.638651415774085,-0.0022638651415774085,-0.010061622851455149,-0.005030811425727574
Li,1.5941590374560028e+18,2.3203197888695093,43584.954199125816,0.4799511136569812,23.997555682849057,-0.002399755568284906,-0.010665580303488471,-0.005332790151744236
Li,1.689849786812462e+18,2.3203197888695093,46201.17807013743,0.5087605866400499,25.438029332002493,-0.0025438029332002492,-0.01130579081422333,-0.005652895407111665
Li,1.7912844546220096e+18,2.3203197888695093,48974.44299967536,0.5392993726926064,26.96496863463032,-0.002696496863463032,-0.011984430504280143,-0.005992215252140071
Li,1.898807824465269e+18,2.3203197888695093,51914.17551057515,0.5716712752994993,28.58356376497497,-0.002858356376497497,-0.012703806117766654,-0.006351903058883327
Li,2.0127853758499466e+18,2.3203197888695093,55030.36796070689,0.6059863288378647,30.299316441893236,-0.003029931644189324,-0.013466362863063661,-0.006733181431531831
Li,2.133604526501402e+18,2.3203197888695093,58333.612507702914,0.6423611725917189,32.118058629585946,-0.0032118058629585946,-0.014274692724260421,-0.0071373463621302105
Li,2.2616759492228552e+18,2.3203197888695093,61835.13711244955,0.6809194472171209,34.04597236085605,-0.003404597236085605,-0.015131543271491578,-0.007565771635745789
Li,2.3974349678010685e+18,2.3203197888695093,65546.84370371429,0.7217922150054419,36.089610750272094,-0.0036089610750272096,-0.016039827000120934,-0.008019913500060467
Li,2.541343036702629e+18,2.3203197888695093,69481.3486336418,0.7651184053733434,38.25592026866717,-0.003825592026866717,-0.017002631230518744,-0.008501315615259372
Li,2.693889309590164e+18,2.3203197888695093,73652.02556162306,0.8110452870936464,40.55226435468232,-0.004055226435468232,-0.018023228602081033,-0.009011614301040517
Li,2.8555923019901005e+18,2.3203197888695093,78073.0509123057,0.8597289688722644,42.98644844361322,-0.004298644844361322,-0.019105088197161432,-0.009552544098580716
Li,3.0270016537634555e+18,2.3203197888695093,82759.4520622598,0.9113349299726881,45.5667464986344,-0.00455667464986344,-0.0202518873327264,-0.0101259436663632
Li,3.208699997370444e+18,2.3203197888695093,87727.15841908945,0.9660385826916594,48.30192913458297,-0.004830192913458297,-0.021467524059814655,-0.010733762029907327
Li,3.401304938279246e+18,2.3203197888695093,92993.05556661112,1.0240258685979238,51.20129342989619,-0.0051201293429896195,-0.0227561304132872,-0.0113780652066436
Li,3.6054711542504986e+18,2.3203197888695093,98575.04266014254,1.0854938905607192,54.27469452803596,-0.005427469452803596,-0.024122086456904872,-0.012061043228452436
Li,3.821892620633115e+18,2.3203197888695093,104492.09326699225,1.1506515827163115,57.532579135815574,-0.005753257913581558,-0.025570035171473594,-0.012785017585736797
Li,4.051304969235378e+18,2.3203197888695093,110764.31985895139,1.219720420649841,60.986021032492054,-0.006098602103249206,-0.027104898236663136,-0.013552449118331568
Li,4.294487988789272e+18,2.3203197888695093,117413.04217600198,1.2929351742064354,64.64675871032178,-0.006464675871032178,-0.028731892760143016,-0.014365946380071508
Li,4.5522682755073096e+18,2.3203197888695093,124460.85969361475,1.3705447054904507,68.52723527452254,-0.006852723527452254,-0.03045654901089891,-0.015228274505449455
Li,4.825522042741279e+18,2.3203197888695093,131931.7284399583,1.4528128147652941,72.64064073826471,-0.007264064073826471,-0.03228472921700654,-0.01614236460850327
Li,5.115178099293145e+18,2.3203197888695093,139851.0424241259,1.5400191371290968,77.00095685645483,-0.007700095685645484,-0.034222647491757706,-0.017111323745878853
Li,5.422221006501592e+18,2.3203197888695093,148245.7199521614,1.6324600930141135,81.62300465070568,-0.008162300465070568,-0.036276890955869195,-0.018138445477934598
Li,5.747694424835359e+18,2.3203197888695093,157144.29512427727,1.730449895740648,86.5224947870324,-0.008652249478703241,-0.03845444212756996,-0.01922722106378498
Li,6.092704661368687e+18,2.3203197888695093,166577.01482427126,1.8343216195502619,91.71608097751309,-0.00917160809775131,-0.040762702656672485,-0.020381351328336243
Li,6.458424430196991e+18,2.3203197888695093,176575.94153081474,1.9444283317485813,97.22141658742906,-0.009722141658742906,-0.043209518483301804,-0.021604759241650902
Li,6.846096838574672e+18,2.3203197888695093,187175.06230007633,2.06114429280594,103.057214640297,-0.0103057214640297,-0.04580320650679867,-0.022901603253399336
Li,7.257039612324231e+18,2.3203197888695093,198410.40429011954,2.1848662284950784,109.24331142475391,-0.010924331142475392,-0.04855258285544618,-0.02427629142772309
Li,7.692649574879161e+18,2.3203197888695093,210320.15721975066,2.3160146783899873,115.80073391949936,-0.011580073391949938,-0.051466992853110835,-0.025733496426555418
Li,8.154407395185187e+18,2.3203197888695093,222944.8031780632,2.455035425309545,122.75177126547725,-0.012275177126547725,-0.05455634278465656,-0.02727817139232828
Li,8.643882620598297e+18,2.3203197888695093,236327.25422590974,2.6024010105647157,130.1200505282358,-0.01301200505282358,-0.057831133568104806,-0.028915566784052403
Li,9.162739011886769e+18,2.3203197888695093,250512.99825701988,2.7586123401597518,137.9306170079876,-0.01379306170079876,-0.061302496447994494,-0.030651248223997247
Li,9.712740198471207e+18,2.3203197888695093,265550.25361455453,2.924200387406981,146.21001937034904,-0.014621001937034904,-0.06498223083126624,-0.03249111541563312
Li,1.0295755673125085e+19,2.3203197888695093,281490.1329886488,3.0997279977424745,154.98639988712372,-0.015498639988712374,-0.06888284439427722,-0.03444142219713861
Li,1.0913767146512693e+19,2.3203197888695093,298386.81715205463,3.2857918018774246,164.28959009387123,-0.016428959009387123,-0.07301759559727611,-0.036508797798638054
