material,electron_density,electron_temperature_ev,ion_current_density,net_current_density,ohmic_heat_flux,plasma_heat_flux,retained_heat_flux,delta_b,feedback,classification,semi_infinite_delta_t
Li,2.773562614198418e+19,64.03928217403187,245271.08075928467,4905.421615185694,0.15039475764206886,109948887.64911512,109948887.79950987,6.164334603611181e-05,1.2328669207222363e-05,weak-feedback,1210.7410025861548
Li,2.9400480643347137e+19,64.03928217403187,259993.68556964214,5199.873711392843,0.16899179134021483,116548662.95562582,116548663.1246176,6.53435402052258e-05,1.306870804104516e-05,weak-feedback,1283.4167590570623
Li,3.1165269449294365e+19,64.03928217403187,275600.02723038965,5512.000544607793,0.18988843752347878,123544595.37684451,123544595.56673294,6.926584167009113e-05,1.3853168334018228e-05,weak-feedback,1360.4549395108486
Li,3.303599120128346e+19,64.03928217403187,292143.15279609367,5842.863055921874,0.21336905431410433,130960464.57984243,130960464.79321149,7.342358260966147e-05,1.4684716521932296e-05,weak-feedback,1442.1174021515526
Li,3.50190046143172e+19,64.03928217403187,309679.2935157979,6193.585870315957,0.23975316208110922,138821477.62639114,138821477.8661443,7.783089547824863e-05,1.5566179095649728e-05,weak-feedback,1528.6817234443777
Li,3.712105009066372e+19,64.03928217403187,328268.0559669994,6565.361119339987,0.26939979142088255,147154354.6535409,147154354.9229407,8.250276104273026e-05,1.6500552208546052e-05,weak-feedback,1620.4421416176829
Li,3.934927263095861e+19,64.03928217403187,347972.6246626037,6959.452493252074,0.30271236878645325,155987419.69724873,155987419.9999611,8.745505930323154e-05,1.7491011860646307e-05,weak-feedback,1717.710556799488
Li,4.171124612056533e+19,64.03928217403187,368859.97681953525,7377.199536390705,0.3401442062482703,165350696.9677715,165350697.30791572,9.270462347036428e-05,1.8540924694072857e-05,weak-feedback,1820.8175911880223
Li,4.421499907374468e+19,64.03928217403187,391001.1100190116,7820.022200380232,0.38220467009024806,175276012.9040701,175276013.2862748,9.826929718249452e-05,1.9653859436498903e-05,weak-feedback,1930.1137128599
Li,4.6869041923142115e+19,64.03928217403187,414471.2835323394,8289.425670646788,0.4294661121823622,185797104.35412455,185797104.78359064,0.00010416799515753036,2.0833599031506072e-05,weak-feedback,2045.970427035936
Li,4.9682395947343675e+19,64.03928217403187,439350.2741324425,8787.00548264885,0.482571658450631,196949733.24884015,196949733.7314118,0.00011042076748537146,2.208415349707429e-05,weak-feedback,2168.781538853445
Li,5.266462393484259e+19,64.03928217403187,465722.6472607789,9314.452945215578,0.5422439604289697,208771808.15939093,208771808.70163488,0.0001170488677795883,2.3409773555917657e-05,weak-feedback,2298.9644919379452
Li,5.582586268862678e+19,64.03928217403187,493678.04447119543,9873.560889423909,0.6092950289822591,221303513.15110594,221303513.76040098,0.00012407482541994263,2.4814965083988527e-05,weak-feedback,2436.9617873233387
Li,5.917685748188806e+19,64.03928217403187,523311.4881279007,10466.229762558014,0.684637284016595,234587444.37194613,234587445.0565834,0.0001315225221313404,2.630450442626808e-05,weak-feedback,2583.2424875442753
Li,6.272899858196231e+19,64.03928217403187,554723.7043931708,11094.474087863417,0.769295970539205,248668754.83980957,248668755.60910553,0.00013941727315949613,2.7883454631899226e-05,weak-feedback,2738.30381101283
Li,6.649435996665032e+19,64.03928217403187,588021.4656026689,11760.429312053378,0.8644231100237768,263595307.92081964,263595308.78524274,0.00014778591331923583,2.9557182663847164e-05,weak-feedback,2902.672822099021
Li,7.048574036451889e+19,64.03928217403187,623317.9531921363,12466.359063842725,0.9713131769290854,279417840.0202784,279417840.9915916,0.00015665688820792333,3.1331377641584665e-05,weak-feedback,3076.908222659861
Li,7.471670675868067e+19,64.03928217403187,660733.1424090628,13214.662848181257,1.0914207136943874,296190133.03928137,296190134.1307021,0.00016606035089404884,3.3212070178809764e-05,weak-feedback,3261.6022511064684
Li,7.920164050192541e+19,64.03928217403187,700394.2101170056,14007.884202340112,1.2263801239135605,313969197.1831876,313969198.4095677,0.00017602826440963286,3.5205652881926574e-05,weak-feedback,3457.382695464301
Li,8.395578619995103e+19,64.03928217403187,742435.9670787047,14848.719341574095,1.378027913030229,332815464.7433238,332815466.1213517,0.00018659451039482338,3.731890207896468e-05,weak-feedback,3664.9150272690626
Li,8.899530352885224e+19,64.03928217403187,787001.3161873625,15740.026323747252,1.548427679201603,352792995.51059884,352792997.05902654,0.0001977950042639773,3.955900085279546e-05,weak-feedback,3884.9046635515338
Li,9.433732216299774e+19,64.03928217403187,834241.7382036428,16684.834764072857,1.7398981944025886,373969694.5192453,373969696.25914353,0.00020966781728468353,4.193356345693671e-05,weak-feedback,4118.099364599972
Li,1e+20,64.03928217403187,884317.8066494454,17686.35613298891,1.9550449578932152,396417542.86081356,396417544.81585854,0.00022225330598468299,4.4450661196936595e-05,weak-feedback,4365.291775650268
Li,1e+18,67.29029071967635,9064.865085647012,181.29730171294025,0.00020542944755245557,4269841.8486348195,4269841.848840249,2.2782490847081016e-06,4.556498169416203e-07,weak-feedback,47.01887126294523
Li,1.0600258488068824e+18,67.29029071967635,9608.991306732847,192.17982613465693,0.0002308317848321686,4526142.729870271,4526142.730101103,2.415002919811208e-06,4.830005839622416e-07,weak-feedback,49.84121892058897
Li,1.1236548001387516e+18,67.29029071967635,10185.77916609744,203.7155833219488,0.0002593752430512617,4797828.289051835,4797828.289311211,2.559965519943975e-06,5.11993103988795e-07,weak-feedback,52.83298039202873
Li,1.191103133283008e+18,67.29029071967635,10797.189206301899,215.94378412603797,0.00029144823689170556,5085822.0045318445,5085822.004823293,2.7136296231949643e-06,5.427259246389929e-07,weak-feedback,56.00432488523936
Li,1.2626001098748577e+18,67.29029071967635,11445.29965313868,228.9059930627736,0.00032748721037534096,5391102.787234588,5391102.787562075,2.8765175446747427e-06,5.753035089349486e-07,weak-feedback,59.36603202353647
Li,1.3383887531737592e+18,67.29029071967635,12132.313479667448,242.64626959334896,0.00036798257592230116,5714708.308043496,5714708.308411478,3.049182951901734e-06,6.098365903803468e-07,weak-feedback,62.929528486275295
Li,1.418726674116599e+18,67.29029071967635,12860.565894275665,257.2113178855133,0.00041348538780251623,6057738.524917548,6057738.525331033,3.2322127467571107e-06,6.464425493514222e-07,weak-feedback,66.70692684893868
Li,1.5038869469554132e+18,67.29029071967635,13632.532278216406,272.6506455643281,0.00046461484079153044,6421359.421725877,6421359.422190491,3.4262290604056312e-06,6.852458120811262e-07,weak-feedback,70.71106675463456
Li,1.5941590374560028e+18,67.29029071967635,14450.836599603566,289.01673199207136,0.000522066696071105,6806806.971509043,6806806.97203111,3.6318913679632866e-06,7.263782735926573e-07,weak-feedback,74.95555855694717
Li,1.689849786812462e+18,67.29029071967635,15318.260332464335,306.36520664928673,0.000586622749032876,7215391.337638478,7215391.3382251,3.8498987300996725e-06,7.699797460199345e-07,weak-feedback,79.45482958248768
Li,1.7912844546220096e+18,67.29029071967635,16237.751911165304,324.7550382233061,0.0006591614678213813,7648501.327154055,7648501.3278132165,4.0809921691944435e-06,8.161984338388887e-07,weak-feedback,84.22417317039373
Li,1.898807824465269e+18,67.29029071967635,17212.436752348578,344.24873504697155,0.0007406699473840001,8107609.111417044,8107609.112157714,4.32595718812458e-06,8.65191437624916e-07,weak-feedback,89.27980065546633
Li,2.0127853758499466e+18,67.29029071967635,18245.62787844308,364.9125575688616,0.0008322573416965483,8594275.230124265,8594275.230956523,4.585626440243992e-06,9.171252880487984e-07,weak-feedback,94.63889647163893
Li,2.133604526501402e+18,67.29029071967635,19340.837178860984,386.8167435772197,0.0009351699569480284,9110153.895692365,9110153.896627536,4.8608825596308814e-06,9.721765119261763e-07,weak-feedback,100.31967656307805
Li,2.2616759492228552e+18,67.29029071967635,20501.787347157824,410.0357469431565,0.0010508082110702018,9656998.616042627,9656998.617093435,5.1526611612232955e-06,1.030532232244659e-06,weak-feedback,106.34145030146395
Li,2.3974349678010685e+18,67.29029071967635,21732.424534729176,434.64849069458353,0.0011807456903942465,10236668.154897472,10236668.156078218,5.461954021039981e-06,1.0923908042079961e-06,weak-feedback,112.72468611990048
Li,2.541343036702629e+18,67.29029071967635,23036.931764057812,460.73863528115623,0.0013267505627546394,10851132.849849578,10851132.851176329,5.78981244729707e-06,1.1579624894594139e-06,weak-feedback,119.49108108656426
Li,2.693889309590164e+18,67.29029071967635,24419.74314710161,488.3948629420322,0.0014908096384260402,11502481.30967804,11502481.31116885,6.137350853878729e-06,1.227470170775746e-06,weak-feedback,126.66363465456686
Li,2.8555923019901005e+18,67.29029071967635,25885.558957152443,517.7111791430489,0.0016751554063105377,12192927.51367677,12192927.515351925,6.505750548308446e-06,1.3011501096616893e-06,weak-feedback,134.26672683871672
Li,3.0270016537634555e+18,67.29029071967635,27439.361605396116,548.7872321079224,0.001882296413279217,12924818.337126007,12924818.339008303,6.896263747096503e-06,1.3792527494193005e-06,weak-feedback,142.32620108490622
Li,3.208699997370444e+18,67.29029071967635,29086.432576478994,581.7286515295799,0.0021150514000651465,13700641.528486755,13700641.530601807,7.310217832112101e-06,1.4620435664224202e-06,weak-feedback,150.86945211380564
Li,3.401304938279246e+18,67.29029071967635,30832.370380646298,616.647407612926,0.0023765876582233884,14523034.165432993,14523034.167809581,7.749019862447837e-06,1.5498039724895674e-06,weak-feedback,159.92551903744805
Li,3.6054711542504986e+18,67.29029071967635,32683.10958347278,653.6621916694556,0.002670464130113226,15394791.618464464,15394791.62113493,8.21416135711266e-06,1.642832271422532e-06,weak-feedback,169.52518406521736
Li,3.821892620633115e+18,67.29029071967635,34644.94097786908,692.8988195573817,0.0030006798384000807,16318877.052567873,16318877.055568554,8.70722336481004e-06,1.741444672962008e-06,weak-feedback,179.70107713474613
