material,velocity,magnetic_field,re,ha,interaction,rm,feedback,classification
PbLi,0.7920164050192549,0.5,220004.55694979304,540.7380704358751,1.3290527472366909,0.03981108671249743,0.00019905543356248714,drag-important
PbLi,0.7920164050192549,0.5193244124838053,220004.55694979304,561.6369614734748,1.4337706494195153,0.03981108671249743,0.00020674869217309557,drag-important
PbLi,0.7920164050192549,0.5393956908032993,220004.55694979304,583.3435700928039,1.5467394197942692,0.03981108671249743,0.000214739286189176,drag-important
PbLi,0.7920164050192549,0.5602427004454394,220004.55694979304,605.8891136293018,1.668609155665248,0.03981108671249743,0.00022303870727477114,drag-important
PbLi,0.7920164050192549,0.5818954225143368,220004.55694979304,629.3060159317416,1.800081176401532,0.03981108671249743,0.0002316588912332359,drag-important
PbLi,0.7920164050192549,0.6043849968485473,220004.55694979304,653.627953992552,1.94191205929424,0.03981108671249743,0.00024061223517270002,drag-important
PbLi,0.7920164050192549,0.6277437668047968,220004.55694979304,678.8899063803476,2.0949179934045485,0.03981108671249743,0.0002499116153349553,drag-important
PbLi,0.7920164050192549,0.652005325772544,220004.55694979304,705.1282035443193,2.2599794764574157,0.03981108671249743,0.00025957040561340884,drag-important
PbLi,0.7920164050192549,0.6772045654862772,220004.55694979304,732.3805800628296,2.4380463818100533,0.03981108671249743,0.00026960249678673325,drag-important
PbLi,0.7920164050192549,0.7033777262050231,220004.55694979304,760.6862289113551,2.6301434246538355,0.03981108671249743,0.00028002231649587454,drag-important
PbLi,0.7920164050192549,0.7305624488312371,220004.55694979304,790.0858578278219,2.837376058905822,0.03981108671249743,0.00029084484999314847,drag-important
PbLi,0.7920164050192549,0.7587978290440246,220004.55694979304,820.6217478563939,3.060936838724496,0.03981108671249743,0.00030208566169326464,drag-important
PbLi,0.7920164050192549,0.7881244735245502,220004.55694979304,852.3378141539105,3.3021122812581334,0.03981108671249743,0.00031376091755727257,drag-important
PbLi,0.7920164050192549,0.818584558354491,220004.55694979304,885.2796691464209,3.5622902701185795,0.03981108671249743,0.0003258874083416205,drag-important
PbLi,0.7920164050192549,0.8502218896715226,220004.55694979304,919.4946881266453,3.842968042184965,0.03981108671249743,0.0003384825737457641,drag-important
PbLi,0.7920164050192549,0.8830819666690685,220004.55694979304,955.0320773866998,4.145760803698722,0.03981108671249743,0.0003515645274930506,drag-important
PbLi,0.7920164050192549,0.9172120470309147,220004.55694979304,991.9429449840719,4.472411025232627,0.03981108671249743,0.0003651520833809502,drag-important
PbLi,0.7920164050192549,0.9526612148947965,220004.55694979304,1030.2803742426179,4.824798469023288,0.03981108671249743,0.00037926478233809896,drag-important
PbLi,0.7920164050192549,0.989480451442697,220004.55694979304,1070.0995000942853,5.2049510063710365,0.03981108671249743,0.0003939229205270632,drag-important
PbLi,0.7920164050192549,1.0277227082193783,220004.55694979304,1111.4575883713571,5.615056287357666,0.03981108671249743,0.00040914757853324367,drag-important
PbLi,0.7920164050192549,1.067442983284588,220004.55694979304,1154.4141181632444,6.057474330037396,0.03981108671249743,0.00042496065168189676,drag-important
PbLi,0.7920164050192549,1.1086984003084581,220004.55694979304,1199.0308673562743,6.534751101547544,0.03981108671249743,0.00044138488152687213,drag-important
PbLi,0.7920164050192549,1.1515482907238497,220004.55694979304,1245.3720014794894,7.049633169293716,0.03981108671249743,0.0004584438885563538,drag-important
PbLi,0.7920164050192549,1.1960542790537871,220004.55694979304,1293.5041659842332,7.605083506522071,0.03981108671249743,0.00047616220616263923,drag-important
PbLi,0.7920164050192549,1.2422803715366988,220004.55694979304,1343.4965820902332,8.204298543234499,0.03981108671249743,0.0004945653159248104,drag-important
PbLi,0.7920164050192549,1.290293048176919,220004.55694979304,1395.4211463360216,8.85072656056895,0.03981108671249743,0.0005136796842550395,drag-important
PbLi,0.7920164050192549,1.3401613583528338,220004.55694979304,1449.3525339768655,9.548087534498395,0.03981108671249743,0.0005335328004612302,drag-important
PbLi,0.7920164050192549,1.3919570201201679,220004.55694979304,1505.3683063789003,10.300394543042263,0.03981108671249743,0.0005541532162807353,drag-important
PbLi,0.7920164050192549,1.4457545233532292,220004.55694979304,1563.549022563927,11.11197686018163,0.03981108671249743,0.0005755705869420079,drag-important
PbLi,0.7920164050192549,1.5016312368724398,220004.55694979304,1623.9783550652794,11.987504869375897,0.03981108671249743,0.0005978157138132347,drag-important
PbLi,0.7920164050192549,1.5596675197122196,220004.55694979304,1686.743210261386,12.93201694004985,0.03981108671249743,0.0006209205886992897,drag-important
PbLi,0.7920164050192549,1.6199468366892449,220004.55694979304,1751.9338533600842,13.950948421716317,0.03981108671249743,0.0006449184398507144,drag-important
PbLi,0.7920164050192549,1.682555878437282,220004.55694979304,1819.6440382134297,15.050162922585736,0.03981108671249743,0.0006698437797508892,drag-important
PbLi,0.7920164050192549,1.747584686081229,220004.55694979304,1889.9711421496968,16.235986052660664,0.03981108671249743,0.0006957324547501242,drag-important
PbLi,0.7920164050192549,1.8151267807296594,220004.55694979304,1963.0163060164757,17.515241825495263,0.03981108671249743,0.0007226216966180478,drag-important
PbLi,0.7920164050192549,1.8852792979721031,220004.55694979304,2038.884579636273,18.895291928099727,0.03981108671249743,0.0007505501760884369,drag-important
PbLi,0.7920164050192549,1.958143127574487,220004.55694979304,2117.685072883796,20.38407808497471,0.03981108671249743,0.0007795580584734882,drag-important
PbLi,0.7920164050192549,2.0338230585736428,220004.55694979304,2199.531112602203,21.990167760066644,0.03981108671249743,0.0008096870614275203,drag-important
PbLi,0.7920164050192549,2.1124279299795465,220004.55694979304,2284.54040558398,23.72280345964318,0.03981108671249743,0.0008409805149431718,drag-important
PbLi,0.7920164050192549,2.1940707873020178,220004.55694979304,2372.835207850829,25.59195591981025,0.03981108671249743,0.0008734834236663814,drag-important
PbLi,0.7920164050192549,2.278869045127002,220004.55694979304,2464.542500476041,27.608381484747284,0.03981108671249743,0.0009072425316197728,drag-important
PbLi,0.7920164050192549,2.3669446559762215,220004.55694979304,2559.794172202177,29.783684005852553,0.03981108671249743,0.0009423063894275175,drag-important
PbLi,0.7920164050192549,2.4584242856930683,220004.55694979304,2658.727209116729,32.13038161800802,0.03981108671249743,0.000978725424138363,drag-important
PbLi,0.7920164050192549,2.553439495606943,220004.55694979304,2761.4838916585054,34.66197877723813,0.03981108671249743,0.001016552011747237,two-way-candidate
PbLi,0.7920164050192549,2.6521269317380396,220004.55694979304,2868.211999238091,37.39304397431531,0.03981108671249743,0.0010558405525197285,two-way-candidate
PbLi,0.7920164050192549,2.7546285213146695,220004.55694979304,2979.065022766645,40.339293571527904,0.03981108671249743,0.0010966475492277688,two-way-candidate
PbLi,0.7920164050192549,2.8610916768857493,220004.55694979304,3094.202385398685,43.51768224506279,0.03981108671249743,0.0011390316884090325,two-way-candidate
PbLi,0.7920164050192549,2.9716695083219946,220004.55694979304,3213.789671806322,46.94650055346822,0.03981108671249743,0.0011830539247669153,two-way-candidate
PbLi,0.7920164050192549,3.086521043010717,220004.55694979304,3337.9988663146796,50.64548019367092,0.03981108671249743,0.0012287775688324767,two-way-candidate
PbLi,0.7920164050192549,3.2058114545608856,220004.55694979304,3467.008600240959,54.635907550259866,0.03981108671249743,0.0012762683780144094,two-way-candidate
PbLi,0.7920164050192549,3.3297123003473708,220004.55694979304,3601.004408792873,58.94074619147522,0.03981108671249743,0.0013255946511679848,two-way-candidate
PbLi,0.7920164050192549,3.458401768235997,220004.55694979304,3740.178997895903,63.58476901682542,0.03981108671249743,0.0013768273268189774,two-way-candidate
PbLi,0.7920164050192549,3.592064932844225,220004.55694979304,3884.732521333116,68.59470081679753,0.03981108671249743,0.001430040085183827,two-way-candidate
PbLi,0.7920164050192549,3.730894021706014,220004.55694979304,4034.8728685961046,73.99937206504427,0.03981108671249743,0.0014853094541327641,two-way-candidate
PbLi,0.7920164050192549,3.8750886917236347,220004.55694979304,4190.815963861036,79.82988482806981,0.03981108671249743,0.0015427149192482783,two-way-candidate
PbLi,0.7920164050192549,4.024856316304029,220004.55694979304,4352.78607651977,86.11979174716906,0.03981108671249743,0.0016023390381372268,two-way-candidate
PbLi,0.7920164050192549,4.180412283592646,220004.55694979304,4521.016143712635,92.90528912260105,0.03981108671249743,0.0016642675591609624,two-way-candidate
PbLi,0.7920164050192549,4.34198030623367,220004.55694979304,4695.74810532673,100.22542521113137,0.03981108671249743,0.0017285895447542478,two-way-candidate
PbLi,0.7920164050192549,4.509792743102108,220004.55694979304,4877.233251941492,108.1223249356252,0.03981108671249743,0.001795397499510297,two-way-candidate
PbLi,0.7920164050192549,4.684090933470462,220004.55694979304,5065.73258622199,116.64143229982069,0.03981108671249743,0.001864787503216156,two-way-candidate
PbLi,0.7920164050192549,4.865125544090534,220004.55694979304,5261.5171982796055,125.8317719032961,0.03981108671249743,0.0019368593490297452,two-way-candidate
PbLi,0.7920164050192549,5.053156929689541,220004.55694979304,5464.868655539986,135.74623106156312,0.03981108671249743,0.002011716686997276,two-way-candidate
PbLi,0.7920164050192549,5.2484555073989805,220004.55694979304,5676.079407678933,146.4418641547922,0.03981108671249743,0.002089467173117455,two-way-candidate
PbLi,0.7920164050192549,5.451302145654736,220004.55694979304,5895.453207208576,157.98022095659405,0.03981108671249743,0.00217022262416684,two-way-candidate
PbLi,0.7920164050192549,5.661988568127707,220004.55694979304,6123.305546318719,170.4277008322798,0.03981108671249743,0.002254099178509013,two-way-candidate
PbLi,0.7920164050192549,5.880817773265887,220004.55694979304,6359.9641106015915,183.85593484489115,0.03981108671249743,0.0023412174631188432,two-way-candidate
PbLi,0.7920164050192549,6.108104470051255,220004.55694979304,6605.769250312519,198.3421979678929,0.03981108671249743,0.0024317027670620367,two-way-candidate
PbLi,0.7920164050192549,6.344175530598146,220004.55694979304,6861.074469844271,213.9698537766726,0.03981108671249743,0.002525685221679472,two-way-candidate
PbLi,0.7920164050192549,6.589370460244033,220004.55694979304,7126.246936119025,230.8288341778985,0.03981108671249743,0.0026232999877354433,two-way-candidate
PbLi,0.7920164050192549,6.844041885808749,220004.55694979304,7401.668006629062,249.01615693741556,0.03981108671249743,0.0027246874497989654,two-way-candidate
PbLi,0.7920164050192549,7.108556062724371,220004.55694979304,7687.733777885637,268.6364839848803,0.03981108671249743,0.0028299934181376927,two-way-candidate
PbLi,0.7920164050192549,7.383293401765052,220004.55694979304,7984.855655064726,289.8027237079878,0.03981108671249743,0.002939369338414786,two-way-candidate
PbLi,0.7920164050192549,7.668649016134385,220004.55694979304,8293.46094366896,312.6366807022955,0.03981108671249743,0.003052972509490341,two-way-candidate
PbLi,0.7920164050192549,7.965033289697003,220004.55694979304,8613.993464056537,337.26975671573035,0.03981108671249743,0.0031709663096405605,two-way-candidate
PbLi,0.7920164050192549,8.272872467171695,220004.55694979304,8946.914189721,363.843706821484,0.03981108671249743,0.0032935204315200487,two-way-candidate
PbLi,0.7920164050192549,8.59260926713478,220004.55694979304,9292.701910239759,392.5114551708149,0.03981108671249743,0.0034208111262051164,two-way-candidate
PbLi,0.7920164050192549,8.924703518715342,220004.55694979304,9651.853919844798,423.43797502013985,0.03981108671249743,0.003553021456669074,two-way-candidate
PbLi,0.7920164050192549,9.26963282289799,220004.55694979304,10024.886732605826,456.8012380966769,0.03981108671249743,0.003690341561054042,two-way-candidate
PbLi,0.7920164050192549,9.627893239384193,220004.55694979304,10412.336825254431,492.7932387659187,0.03981108671249743,0.003832968926117919,two-way-candidate
PbLi,0.7920164050192549,10.0,220004.55694979304,10814.761408717502,531.6210988946764,0.03981108671249743,0.003981108671249743,two-way-candidate
PbLi,0.8395578619995112,0.5,233210.51722208646,540.7380704358751,1.2537927718768491,0.04220078098433949,0.00021100390492169744,drag-important
PbLi,0.8395578619995112,0.5193244124838053,233210.51722208646,561.6369614734748,1.3525808366213932,0.04220078098433949,0.0002191589579104985,drag-important
PbLi,0.8395578619995112,0.5393956908032993,233210.51722208646,583.3435700928039,1.4591525494734017,0.04220078098433949,0.00022762919411486535,drag-important
PbLi,0.8395578619995112,0.5602427004454394,233210.51722208646,605.8891136293018,1.5741211948212015,0.04220078098433949,0.00023642679499572905,drag-important
PbLi,0.8395578619995112,0.5818954225143368,233210.51722208646,629.3060159317416,1.698148378577393,0.04220078098433949,0.0002455644128131722,drag-important
PbLi,0.8395578619995112,0.6043849968485473,233210.51722208646,653.627953992552,1.8319478354985108,0.04220078098433949,0.0002550551888222626,drag-important
PbLi,0.8395578619995112,0.6277437668047968,233210.51722208646,678.8899063803476,1.9762895364886568,0.04220078098433949,0.0002649127721721351,drag-important
PbLi,0.8395578619995112,0.652005325772544,233210.51722208646,705.1282035443193,2.1320041195232617,0.04220078098433949,0.0002751513395355005,drag-important
PbLi,0.8395578619995112,0.6772045654862772,233210.51722208646,732.3805800628296,2.29998766969146,0.04220078098433949,0.0002857856154968117,drag-important
PbLi,0.8395578619995112,0.7033777262050231,233210.51722208646,760.6862289113551,2.4812068758645904,0.04220078098433949,0.00029683089372840887,drag-important
PbLi,0.8395578619995112,0.7305624488312371,233210.51722208646,790.0858578278219,2.676704593665754,0.04220078098433949,0.0003083030589850976,drag-important
PbLi,0.8395578619995112,0.7587978290440246,233210.51722208646,820.6217478563939,2.8876058467534067,0.04220078098433949,0.0003202186099487916,drag-important
PbLi,0.8395578619995112,0.7881244735245502,233210.51722208646,852.3378141539105,3.1151243009543994,0.04220078098433949,0.00033259468295607404,drag-important
PbLi,0.8395578619995112,0.818584558354491,233210.51722208646,885.2796691464209,3.360569248502887,0.04220078098433949,0.0003454490766428013,drag-important
PbLi,0.8395578619995112,0.8502218896715226,233210.51722208646,919.4946881266453,3.6253531425770773,0.04220078098433949,0.00035880027754119174,drag-important
