Ha,cells_per_half_width,cell_size_over_a,delta_H_over_a,cells_per_Hartmann_layer,resolution_label,alpha_eff_a2_over_nu,closure_recommended
2.18880112e+00,639,1.56494523e-03,4.56871110e-01,2.91940640e+02,resolved,8.64058452e+00,False
2.30614560e+00,639,1.56494523e-03,4.33623965e-01,2.77085714e+02,resolved,9.25080202e+00,False
2.42978107e+00,639,1.56494523e-03,4.11559714e-01,2.62986657e+02,resolved,9.92619134e+00,False
2.56004479e+00,639,1.56494523e-03,3.90618166e-01,2.49605008e+02,resolved,1.06736002e+01,False
2.69729212e+00,639,1.56494523e-03,3.70742194e-01,2.36904262e+02,resolved,1.15005892e+01,False
2.84189746e+00,639,1.56494523e-03,3.51877580e-01,2.24849773e+02,resolved,1.24155078e+01,False
2.99425528e+00,639,1.56494523e-03,3.33972860e-01,2.13408658e+02,resolved,1.34275795e+01,False
3.15478120e+00,639,1.56494523e-03,3.16979193e-01,2.02549704e+02,resolved,1.45469965e+01,False
3.32391313e+00,639,1.56494523e-03,3.00850221e-01,1.92243291e+02,resolved,1.57850257e+01,False
3.50211243e+00,639,1.56494523e-03,2.85541946e-01,1.82461304e+02,resolved,1.71541268e+01,False
3.68986524e+00,639,1.56494523e-03,2.71012608e-01,1.73177056e+02,resolved,1.86680838e+01,False
3.88768371e+00,639,1.56494523e-03,2.57222571e-01,1.64365223e+02,resolved,2.03421525e+01,False
4.09610750e+00,639,1.56494523e-03,2.44134218e-01,1.56001765e+02,resolved,2.21932232e+01,False
4.31570515e+00,639,1.56494523e-03,2.31711844e-01,1.48063869e+02,resolved,2.42400029e+01,False
4.54707572e+00,639,1.56494523e-03,2.19921563e-01,1.40529879e+02,resolved,2.65032174e+01,False
4.79085036e+00,639,1.56494523e-03,2.08731212e-01,1.33379244e+02,resolved,2.90058351e+01,False
5.04769408e+00,639,1.56494523e-03,1.98110263e-01,1.26592458e+02,resolved,3.17733160e+01,False
5.31830753e+00,639,1.56494523e-03,1.88029743e-01,1.20151006e+02,resolved,3.48338872e+01,False
5.60342891e+00,639,1.56494523e-03,1.78462155e-01,1.14037317e+02,resolved,3.82188484e+01,False
5.90383603e+00,639,1.56494523e-03,1.69381398e-01,1.08234713e+02,resolved,4.19629104e+01,False
6.22034836e+00,639,1.56494523e-03,1.60762700e-01,1.02727366e+02,resolved,4.61045703e+01,False
6.55382933e+00,639,1.56494523e-03,1.52582551e-01,9.75002503e+01,resolved,5.06865271e+01,False
6.90518864e+00,639,1.56494523e-03,1.44818636e-01,9.25391084e+01,resolved,5.57561425e+01,False
7.27538479e+00,639,1.56494523e-03,1.37449775e-01,8.78304060e+01,resolved,6.13659520e+01,False
7.66542763e+00,639,1.56494523e-03,1.30455866e-01,8.33612984e+01,resolved,6.75742319e+01,False
8.07638118e+00,639,1.56494523e-03,1.23817831e-01,7.91195940e+01,resolved,7.44456273e+01,False
8.50936648e+00,639,1.56494523e-03,1.17517562e-01,7.50937219e+01,resolved,8.20518506e+01,False
8.96556469e+00,639,1.56494523e-03,1.11537871e-01,7.12726997e+01,resolved,9.04724549e+01,False
9.44622028e+00,639,1.56494523e-03,1.05862448e-01,6.76461041e+01,resolved,9.97956938e+01,False
9.95264444e+00,639,1.56494523e-03,1.00475809e-01,6.42040419e+01,resolved,1.10119475e+02,False
1.04862187e+01,639,1.56494523e-03,9.53632604e-02,6.09371234e+01,resolved,1.21552416e+02,False
1.10483985e+01,639,1.56494523e-03,9.05108557e-02,5.78364368e+01,resolved,1.34215026e+02,False
1.16407175e+01,639,1.56494523e-03,8.59053577e-02,5.48935236e+01,resolved,1.48241000e+02,False
1.22647915e+01,639,1.56494523e-03,8.15342030e-02,5.21003557e+01,resolved,1.63778674e+02,False
1.29223229e+01,639,1.56494523e-03,7.73854674e-02,4.94493137e+01,resolved,1.80992629e+02,False
1.36151055e+01,639,1.56494523e-03,7.34478335e-02,4.69331656e+01,resolved,2.00065473e+02,False
1.43450290e+01,639,1.56494523e-03,6.97105597e-02,4.45450476e+01,resolved,2.21199820e+02,False
1.51140847e+01,639,1.56494523e-03,6.61634510e-02,4.22784452e+01,resolved,2.44620491e+02,False
1.59243704e+01,639,1.56494523e-03,6.27968312e-02,4.01271751e+01,resolved,2.70576948e+02,False
1.67780966e+01,639,1.56494523e-03,5.96015163e-02,3.80853689e+01,resolved,2.99346002e+02,False
1.76775922e+01,639,1.56494523e-03,5.65687899e-02,3.61474568e+01,resolved,3.31234819e+02,False
1.86253109e+01,639,1.56494523e-03,5.36903789e-02,3.43081521e+01,resolved,3.66584255e+02,False
1.96238381e+01,639,1.56494523e-03,5.09584311e-02,3.25624375e+01,resolved,4.05772553e+02,False
2.06758976e+01,639,1.56494523e-03,4.83654940e-02,3.09055507e+01,resolved,4.49219461e+02,False
2.17843593e+01,639,1.56494523e-03,4.59044944e-02,2.93329719e+01,resolved,4.97390784e+02,False
2.29522472e+01,639,1.56494523e-03,4.35687187e-02,2.78404112e+01,resolved,5.50803451e+02,False
2.41827470e+01,639,1.56494523e-03,4.13517951e-02,2.64237971e+01,resolved,6.10031135e+02,False
2.54792155e+01,639,1.56494523e-03,3.92476762e-02,2.50792651e+01,resolved,6.75710491e+02,False
2.68451894e+01,639,1.56494523e-03,3.72506218e-02,2.38031474e+01,resolved,7.48548077e+02,False
2.82843950e+01,639,1.56494523e-03,3.53551844e-02,2.25919628e+01,resolved,8.29328044e+02,False
2.98007582e+01,639,1.56494523e-03,3.35561932e-02,2.14424075e+01,resolved,9.18920667e+02,False
3.13984156e+01,639,1.56494523e-03,3.18487408e-02,2.03513454e+01,resolved,1.01829181e+03,False
3.30817255e+01,639,1.56494523e-03,3.02281693e-02,1.93158002e+01,resolved,1.12851346e+03,False
3.48552798e+01,639,1.56494523e-03,2.86900580e-02,1.83329471e+01,resolved,1.25077535e+03,False
3.67239167e+01,639,1.56494523e-03,2.72302110e-02,1.74001048e+01,resolved,1.38639797e+03,False
3.86927337e+01,639,1.56494523e-03,2.58446459e-02,1.65147287e+01,resolved,1.53684690e+03,False
4.07671015e+01,639,1.56494523e-03,2.45295830e-02,1.56744035e+01,resolved,1.70374881e+03,False
4.29526788e+01,639,1.56494523e-03,2.32814350e-02,1.48768370e+01,resolved,1.88890913e+03,False
4.52554278e+01,639,1.56494523e-03,2.20967970e-02,1.41198533e+01,resolved,2.09433177e+03,False
4.76816302e+01,639,1.56494523e-03,2.09724373e-02,1.34013874e+01,resolved,2.32224091e+03,False
5.02379044e+01,639,1.56494523e-03,1.99052889e-02,1.27194796e+01,resolved,2.57510525e+03,False
5.29312238e+01,639,1.56494523e-03,1.88924406e-02,1.20722695e+01,resolved,2.85566494e+03,False
5.57689356e+01,639,1.56494523e-03,1.79311294e-02,1.14579917e+01,resolved,3.16696137e+03,False
5.87587808e+01,639,1.56494523e-03,1.70187330e-02,1.08749704e+01,resolved,3.51237042e+03,False
6.19089155e+01,639,1.56494523e-03,1.61527624e-02,1.03216151e+01,resolved,3.89563915e+03,False
6.52279330e+01,639,1.56494523e-03,1.53308553e-02,9.79641652e+00,resolved,4.32092674e+03,False
6.87248873e+01,639,1.56494523e-03,1.45507696e-02,9.29794176e+00,resolved,4.79284979e+03,False
7.24093180e+01,639,1.56494523e-03,1.38103773e-02,8.82483109e+00,resolved,5.31653265e+03,False
7.62912757e+01,639,1.56494523e-03,1.31076587e-02,8.37579388e+00,resolved,5.89766331e+03,False
8.03813502e+01,639,1.56494523e-03,1.24406967e-02,7.94960520e+00,marginal,6.54255541e+03,True
8.46906990e+01,639,1.56494523e-03,1.18076721e-02,7.54510244e+00,marginal,7.25821715e+03,True
8.92310776e+01,639,1.56494523e-03,1.12068578e-02,7.16118215e+00,marginal,8.05242761e+03,True
9.40148717e+01,639,1.56494523e-03,1.06366151e-02,6.79679702e+00,marginal,8.93382173e+03,True
9.90551313e+01,639,1.56494523e-03,1.00953882e-02,6.45095304e+00,marginal,9.91198437e+03,True
1.04365606e+02,639,1.56494523e-03,9.58170072e-03,6.12270676e+00,marginal,1.09975549e+04,True
1.09960782e+02,639,1.56494523e-03,9.09415143e-03,5.81116276e+00,marginal,1.22023435e+04,True
1.15855922e+02,639,1.56494523e-03,8.63141030e-03,5.51547118e+00,marginal,1.35394593e+04,True
1.22067109e+02,639,1.56494523e-03,8.19221499e-03,5.23482538e+00,marginal,1.50234545e+04,True
1.28611285e+02,639,1.56494523e-03,7.77536743e-03,4.96845979e+00,marginal,1.66704819e+04,True
1.35506304e+02,639,1.56494523e-03,7.37973048e-03,4.71564777e+00,marginal,1.84984721e+04,True
1.42770973e+02,639,1.56494523e-03,7.00422487e-03,4.47569969e+00,marginal,2.05273288e+04,True
1.50425111e+02,639,1.56494523e-03,6.64782625e-03,4.24796098e+00,marginal,2.27791457e+04,True
1.58489597e+02,639,1.56494523e-03,6.30956241e-03,4.03181038e+00,marginal,2.52784482e+04,True
1.66986430e+02,639,1.56494523e-03,5.98851056e-03,3.82665825e+00,underresolved,2.80524603e+04,True
1.75938790e+02,639,1.56494523e-03,5.68379492e-03,3.63194496e+00,underresolved,3.11314022e+04,True
1.85371097e+02,639,1.56494523e-03,5.39458424e-03,3.44713933e+00,underresolved,3.45488202e+04,True
1.95309083e+02,639,1.56494523e-03,5.12008958e-03,3.27173724e+00,underresolved,3.83419521e+04,True
2.05779857e+02,639,1.56494523e-03,4.85956213e-03,3.10526020e+00,underresolved,4.25521342e+04,True
2.16811983e+02,639,1.56494523e-03,4.61229120e-03,2.94725408e+00,underresolved,4.72252525e+04,True
2.28435555e+02,639,1.56494523e-03,4.37760225e-03,2.79728784e+00,underresolved,5.24122428e+04,True
2.40682283e+02,639,1.56494523e-03,4.15485506e-03,2.65495239e+00,underresolved,5.81696476e+04,True
2.53585573e+02,639,1.56494523e-03,3.94344201e-03,2.51985944e+00,underresolved,6.45602323e+04,True
2.67180625e+02,639,1.56494523e-03,3.74278636e-03,2.39164048e+00,underresolved,7.16536709e+04,True
2.81504526e+02,639,1.56494523e-03,3.55234075e-03,2.26994574e+00,underresolved,7.95273064e+04,True
2.96596350e+02,639,1.56494523e-03,3.37158566e-03,2.15444324e+00,underresolved,8.82669946e+04,True
3.12497266e+02,639,1.56494523e-03,3.20002799e-03,2.04481789e+00,underresolved,9.79680419e+04,True
3.29250651e+02,639,1.56494523e-03,3.03719976e-03,1.94077065e+00,underresolved,1.08736245e+05,True
3.46902207e+02,639,1.56494523e-03,2.88265678e-03,1.84201768e+00,underresolved,1.20689046e+05,True
3.65500086e+02,639,1.56494523e-03,2.73597747e-03,1.74828960e+00,underresolved,1.33956815e+05,True
3.85095021e+02,639,1.56494523e-03,2.59676170e-03,1.65933072e+00,underresolved,1.48684273e+05,True
4.05740466e+02,639,1.56494523e-03,2.46462969e-03,1.57489837e+00,underresolved,1.65032069e+05,True
4.27492740e+02,639,1.56494523e-03,2.33922101e-03,1.49476223e+00,underresolved,1.83178538e+05,True
4.50411182e+02,639,1.56494523e-03,2.22019355e-03,1.41870368e+00,underresolved,2.03321646e+05,True
4.74558312e+02,639,1.56494523e-03,2.10722260e-03,1.34651524e+00,underresolved,2.25681151e+05,True
5.00000000e+02,639,1.56494523e-03,2.00000000e-03,1.27800000e+00,underresolved,2.50501002e+05,True
1.00000000e+00,677,1.47710487e-03,1.00000000e+00,6.77000000e+02,resolved,4.19452805e+00,False
1.05361130e+00,677,1.47710487e-03,9.49116623e-01,6.42551954e+02,resolved,4.32540418e+00,False
1.11009677e+00,677,1.47710487e-03,9.00822364e-01,6.09856741e+02,resolved,4.47054884e+00,False
1.16961051e+00,677,1.47710487e-03,8.54985480e-01,5.78825170e+02,resolved,4.63150293e+00,False
1.23231485e+00,677,1.47710487e-03,8.11480932e-01,5.49372591e+02,resolved,4.80997090e+00,False
1.29838085e+00,677,1.47710487e-03,7.70190042e-01,5.21418658e+02,resolved,5.00783767e+00,False
1.36798874e+00,677,1.47710487e-03,7.31000171e-01,4.94887116e+02,resolved,5.22718711e+00,False
1.44132839e+00,677,1.47710487e-03,6.93804414e-01,4.69705588e+02,resolved,5.47032255e+00,False
1.51859988e+00,677,1.47710487e-03,6.58501303e-01,4.45805382e+02,resolved,5.73978915e+00,False
1.60001400e+00,677,1.47710487e-03,6.24994533e-01,4.23121299e+02,resolved,6.03839867e+00,False
1.68579283e+00,677,1.47710487e-03,5.93192700e-01,4.01591458e+02,resolved,6.36925666e+00,False
1.77617038e+00,677,1.47710487e-03,5.63009052e-01,3.81157128e+02,resolved,6.73579245e+00,False
1.87139318e+00,677,1.47710487e-03,5.34361251e-01,3.61762567e+02,resolved,7.14179222e+00,False
1.97172100e+00,677,1.47710487e-03,5.07171146e-01,3.43354866e+02,resolved,7.59143552e+00,False
2.07742753e+00,677,1.47710487e-03,4.81364565e-01,3.25883811e+02,resolved,8.08933567e+00,False
2.18880112e+00,677,1.47710487e-03,4.56871110e-01,3.09301742e+02,resolved,8.64058452e+00,False
2.30614560e+00,677,1.47710487e-03,4.33623965e-01,2.93563425e+02,resolved,9.25080202e+00,False
2.42978107e+00,677,1.47710487e-03,4.11559714e-01,2.78625926e+02,resolved,9.92619134e+00,False
2.56004479e+00,677,1.47710487e-03,3.90618166e-01,2.64448498e+02,resolved,1.06736002e+01,False
2.69729212e+00,677,1.47710487e-03,3.70742194e-01,2.50992466e+02,resolved,1.15005892e+01,False
2.84189746e+00,677,1.47710487e-03,3.51877580e-01,2.38221121e+02,resolved,1.24155078e+01,False
2.99425528e+00,677,1.47710487e-03,3.33972860e-01,2.26099626e+02,resolved,1.34275795e+01,False
3.15478120e+00,677,1.47710487e-03,3.16979193e-01,2.14594914e+02,resolved,1.45469965e+01,False
3.32391313e+00,677,1.47710487e-03,3.00850221e-01,2.03675600e+02,resolved,1.57850257e+01,False
3.50211243e+00,677,1.47710487e-03,2.85541946e-01,1.93311898e+02,resolved,1.71541268e+01,False
3.68986524e+00,677,1.47710487e-03,2.71012608e-01,1.83475535e+02,resolved,1.86680838e+01,False
3.88768371e+00,677,1.47710487e-03,2.57222571e-01,1.74139681e+02,resolved,2.03421525e+01,False
4.09610750e+00,677,1.47710487e-03,2.44134218e-01,1.65278866e+02,resolved,2.21932232e+01,False
4.31570515e+00,677,1.47710487e-03,2.31711844e-01,1.56868919e+02,resolved,2.42400029e+01,False
4.54707572e+00,677,1.47710487e-03,2.19921563e-01,1.48886898e+02,resolved,2.65032174e+01,False
4.79085036e+00,677,1.47710487e-03,2.08731212e-01,1.41311030e+02,resolved,2.90058351e+01,False
5.04769408e+00,677,1.47710487e-03,1.98110263e-01,1.34120648e+02,resolved,3.17733160e+01,False
5.31830753e+00,677,1.47710487e-03,1.88029743e-01,1.27296136e+02,resolved,3.48338872e+01,False
5.60342891e+00,677,1.47710487e-03,1.78462155e-01,1.20818879e+02,resolved,3.82188484e+01,False
5.90383603e+00,677,1.47710487e-03,1.69381398e-01,1.14671206e+02,resolved,4.19629104e+01,False
6.22034836e+00,677,1.47710487e-03,1.60762700e-01,1.08836348e+02,resolved,4.61045703e+01,False
6.55382933e+00,677,1.47710487e-03,1.52582551e-01,1.03298387e+02,resolved,5.06865271e+01,False
6.90518864e+00,677,1.47710487e-03,1.44818636e-01,9.80422165e+01,resolved,5.57561425e+01,False
7.27538479e+00,677,1.47710487e-03,1.37449775e-01,9.30534975e+01,resolved,6.13659520e+01,False
7.66542763e+00,677,1.47710487e-03,1.30455866e-01,8.83186213e+01,resolved,6.75742319e+01,False
8.07638118e+00,677,1.47710487e-03,1.23817831e-01,8.38246716e+01,resolved,7.44456273e+01,False
8.50936648e+00,677,1.47710487e-03,1.17517562e-01,7.95593892e+01,resolved,8.20518506e+01,False
8.96556469e+00,677,1.47710487e-03,1.11537871e-01,7.55111388e+01,resolved,9.04724549e+01,False
9.44622028e+00,677,1.47710487e-03,1.05862448e-01,7.16688771e+01,resolved,9.97956938e+01,False
9.95264444e+00,677,1.47710487e-03,1.00475809e-01,6.80221226e+01,resolved,1.10119475e+02,False
1.04862187e+01,677,1.47710487e-03,9.53632604e-02,6.45609273e+01,resolved,1.21552416e+02,False
1.10483985e+01,677,1.47710487e-03,9.05108557e-02,6.12758493e+01,resolved,1.34215026e+02,False
1.16407175e+01,677,1.47710487e-03,8.59053577e-02,5.81579271e+01,resolved,1.48241000e+02,False
1.22647915e+01,677,1.47710487e-03,8.15342030e-02,5.51986554e+01,resolved,1.63778674e+02,False
1.29223229e+01,677,1.47710487e-03,7.73854674e-02,5.23899614e+01,resolved,1.80992629e+02,False
1.36151055e+01,677,1.47710487e-03,7.34478335e-02,4.97241833e+01,resolved,2.00065473e+02,False
1.43450290e+01,677,1.47710487e-03,6.97105597e-02,4.71940489e+01,resolved,2.21199820e+02,False
1.51140847e+01,677,1.47710487e-03,6.61634510e-02,4.47926563e+01,resolved,2.44620491e+02,False
1.59243704e+01,677,1.47710487e-03,6.27968312e-02,4.25134547e+01,resolved,2.70576948e+02,False
1.67780966e+01,677,1.47710487e-03,5.96015163e-02,4.03502266e+01,resolved,2.99346002e+02,False
1.76775922e+01,677,1.47710487e-03,5.65687899e-02,3.82970708e+01,resolved,3.31234819e+02,False
1.86253109e+01,677,1.47710487e-03,5.36903789e-02,3.63483865e+01,resolved,3.66584255e+02,False
1.96238381e+01,677,1.47710487e-03,5.09584311e-02,3.44988578e+01,resolved,4.05772553e+02,False
2.06758976e+01,677,1.47710487e-03,4.83654940e-02,3.27434395e+01,resolved,4.49219461e+02,False
2.17843593e+01,677,1.47710487e-03,4.59044944e-02,3.10773427e+01,resolved,4.97390784e+02,False
2.29522472e+01,677,1.47710487e-03,4.35687187e-02,2.94960225e+01,resolved,5.50803451e+02,False
2.41827470e+01,677,1.47710487e-03,4.13517951e-02,2.79951653e+01,resolved,6.10031135e+02,False
2.54792155e+01,677,1.47710487e-03,3.92476762e-02,2.65706768e+01,resolved,6.75710491e+02,False
2.68451894e+01,677,1.47710487e-03,3.72506218e-02,2.52186710e+01,resolved,7.48548077e+02,False
2.82843950e+01,677,1.47710487e-03,3.53551844e-02,2.39354598e+01,resolved,8.29328044e+02,False
2.98007582e+01,677,1.47710487e-03,3.35561932e-02,2.27175428e+01,resolved,9.18920667e+02,False
3.13984156e+01,677,1.47710487e-03,3.18487408e-02,2.15615975e+01,resolved,1.01829181e+03,False
3.30817255e+01,677,1.47710487e-03,3.02281693e-02,2.04644706e+01,resolved,1.12851346e+03,False
3.48552798e+01,677,1.47710487e-03,2.86900580e-02,1.94231693e+01,resolved,1.25077535e+03,False
3.67239167e+01,677,1.47710487e-03,2.72302110e-02,1.84348528e+01,resolved,1.38639797e+03,False
3.86927337e+01,677,1.47710487e-03,2.58446459e-02,1.74968253e+01,resolved,1.53684690e+03,False
4.07671015e+01,677,1.47710487e-03,2.45295830e-02,1.66065277e+01,resolved,1.70374881e+03,False
4.29526788e+01,677,1.47710487e-03,2.32814350e-02,1.57615315e+01,resolved,1.88890913e+03,False
4.52554278e+01,677,1.47710487e-03,2.20967970e-02,1.49595315e+01,resolved,2.09433177e+03,False
4.76816302e+01,677,1.47710487e-03,2.09724373e-02,1.41983401e+01,resolved,2.32224091e+03,False
5.02379044e+01,677,1.47710487e-03,1.99052889e-02,1.34758806e+01,resolved,2.57510525e+03,False
5.29312238e+01,677,1.47710487e-03,1.88924406e-02,1.27901823e+01,resolved,2.85566494e+03,False
5.57689356e+01,677,1.47710487e-03,1.79311294e-02,1.21393746e+01,resolved,3.16696137e+03,False
5.87587808e+01,677,1.47710487e-03,1.70187330e-02,1.15216822e+01,resolved,3.51237042e+03,False
6.19089155e+01,677,1.47710487e-03,1.61527624e-02,1.09354201e+01,resolved,3.89563915e+03,False
6.52279330e+01,677,1.47710487e-03,1.53308553e-02,1.03789890e+01,resolved,4.32092674e+03,False
6.87248873e+01,677,1.47710487e-03,1.45507696e-02,9.85087101e+00,resolved,4.79284979e+03,False
7.24093180e+01,677,1.47710487e-03,1.38103773e-02,9.34962542e+00,resolved,5.31653265e+03,False
7.62912757e+01,677,1.47710487e-03,1.31076587e-02,8.87388491e+00,resolved,5.89766331e+03,False
8.03813502e+01,677,1.47710487e-03,1.24406967e-02,8.42235168e+00,resolved,6.54255541e+03,False
8.46906990e+01,677,1.47710487e-03,1.18076721e-02,7.99379398e+00,marginal,7.25821715e+03,True
8.92310776e+01,677,1.47710487e-03,1.12068578e-02,7.58704275e+00,marginal,8.05242761e+03,True
9.40148717e+01,677,1.47710487e-03,1.06366151e-02,7.20098839e+00,marginal,8.93382173e+03,True
9.90551313e+01,677,1.47710487e-03,1.00953882e-02,6.83457779e+00,marginal,9.91198437e+03,True
1.04365606e+02,677,1.47710487e-03,9.58170072e-03,6.48681139e+00,marginal,1.09975549e+04,True
1.09960782e+02,677,1.47710487e-03,9.09415143e-03,6.15674052e+00,marginal,1.22023435e+04,True
1.15855922e+02,677,1.47710487e-03,8.63141030e-03,5.84346477e+00,marginal,1.35394593e+04,True
1.22067109e+02,677,1.47710487e-03,8.19221499e-03,5.54612955e+00,marginal,1.50234545e+04,True
1.28611285e+02,677,1.47710487e-03,7.77536743e-03,5.26392375e+00,marginal,1.66704819e+04,True
1.35506304e+02,677,1.47710487e-03,7.37973048e-03,4.99607753e+00,marginal,1.84984721e+04,True
1.42770973e+02,677,1.47710487e-03,7.00422487e-03,4.74186024e+00,marginal,2.05273288e+04,True
1.50425111e+02,677,1.47710487e-03,6.64782625e-03,4.50057837e+00,marginal,2.27791457e+04,True
1.58489597e+02,677,1.47710487e-03,6.30956241e-03,4.27157375e+00,marginal,2.52784482e+04,True
1.66986430e+02,677,1.47710487e-03,5.98851056e-03,4.05422165e+00,marginal,2.80524603e+04,True
1.75938790e+02,677,1.47710487e-03,5.68379492e-03,3.84792916e+00,underresolved,3.11314022e+04,True
1.85371097e+02,677,1.47710487e-03,5.39458424e-03,3.65213353e+00,underresolved,3.45488202e+04,True
1.95309083e+02,677,1.47710487e-03,5.12008958e-03,3.46630065e+00,underresolved,3.83419521e+04,True
2.05779857e+02,677,1.47710487e-03,4.85956213e-03,3.28992356e+00,underresolved,4.25521342e+04,True
2.16811983e+02,677,1.47710487e-03,4.61229120e-03,3.12252114e+00,underresolved,4.72252525e+04,True
2.28435555e+02,677,1.47710487e-03,4.37760225e-03,2.96363672e+00,underresolved,5.24122428e+04,True
2.40682283e+02,677,1.47710487e-03,4.15485506e-03,2.81283688e+00,underresolved,5.81696476e+04,True
2.53585573e+02,677,1.47710487e-03,3.94344201e-03,2.66971024e+00,underresolved,6.45602323e+04,True
2.67180625e+02,677,1.47710487e-03,3.74278636e-03,2.53386637e+00,underresolved,7.16536709e+04,True
2.81504526e+02,677,1.47710487e-03,3.55234075e-03,2.40493469e+00,underresolved,7.95273064e+04,True
2.96596350e+02,677,1.47710487e-03,3.37158566e-03,2.28256349e+00,underresolved,8.82669946e+04,True
