y,ux
9.861929999999999863e-01,1.290889039574999941e-04
9.881400000000000183e-01,1.119023593660000115e-04
9.899029999999999774e-01,9.614034872775000309e-05
9.916669999999999652e-01,8.000214709359999301e-05
9.932450000000000445e-01,6.540200271149999183e-05
9.948230000000000128e-01,5.049014680380000493e-05
9.962119999999999864e-01,3.722616498299999830e-05
9.976019999999999888e-01,2.371279304599999976e-05
9.988010000000000499e-01,1.195179304749999883e-05
1.000000000000000000e+00,0.000000000000000000e+00
